date,ticker,trigger_type,shares,exec_price,dollar_amount,commission,reference_at_trigger,cash_after,portfolio_value
2021-01-04,AON,entry,1,202.8776,202.88,0.2,,,98503.36
2021-01-04,AOS,entry,4,49.4811,197.92,0.2,,,98503.36
2021-01-04,APA,entry,16,12.6319,202.11,0.2,,,98503.36
2021-01-04,APH,entry,6,31.2086,187.25,0.19,,,98503.36
2021-01-04,APO,entry,4,43.3911,173.56,0.17,,,98503.36
2021-01-04,APTV,entry,1,131.4257,131.43,0.13,,,98503.36
2021-01-04,ARE,entry,1,142.8811,142.88,0.14,,,98503.36
2021-01-04,ARES,entry,5,40.2161,201.08,0.2,,,98503.36
2021-01-04,ATO,entry,2,83.6913,167.38,0.17,,,98503.36
2021-01-04,AVB,entry,1,133.8572,133.86,0.13,,,98503.36
2021-01-04,AVGO,entry,5,39.4594,197.3,0.2,,,98503.36
2021-01-04,AVY,entry,1,142.3769,142.38,0.14,,,98503.36
2021-01-04,AWK,entry,1,137.3389,137.34,0.14,,,98503.36
2021-01-04,AXON,entry,1,123.0715,123.07,0.12,,,98503.36
2021-01-04,AXP,entry,1,113.4787,113.48,0.11,,,98503.36
2021-01-04,BAC,entry,7,26.8564,187.99,0.19,,,98503.36
2021-01-04,BALL,entry,2,85.9621,171.92,0.17,,,98503.36
2021-01-04,BAX,entry,2,72.3335,144.67,0.14,,,98503.36
2021-01-04,BBY,entry,2,79.3026,158.61,0.16,,,98503.36
2021-01-04,BDX,entry,1,176.5754,176.58,0.18,,,98503.36
2021-01-04,BEN,entry,10,19.3682,193.68,0.19,,,98503.36
2021-01-04,BF-B,entry,2,71.8341,143.67,0.14,,,98503.36
2021-01-04,BG,entry,3,56.9477,170.84,0.17,,,98503.36
2021-01-04,BKNG,entry,2,88.3937,176.79,0.18,,,98503.36
2021-01-04,BKR,entry,10,18.5513,185.51,0.19,,,98503.36
2021-01-04,BLDR,entry,4,41.2706,165.08,0.17,,,98503.36
2021-01-04,BMY,entry,4,50.1358,200.54,0.2,,,98503.36
2021-01-04,BNY,entry,5,36.5011,182.51,0.18,,,98503.36
2021-01-04,BR,entry,1,140.4802,140.48,0.14,,,98503.36
2021-01-04,BRO,entry,4,45.7096,182.84,0.18,,,98503.36
2021-01-04,BSX,entry,5,36.098,180.49,0.18,,,98503.36
2021-01-04,BX,entry,3,53.5953,160.79,0.16,,,98503.36
2021-01-04,BXP,entry,2,72.9581,145.92,0.15,,,98503.36
2021-01-04,C,entry,3,51.0353,153.11,0.15,,,98503.36
2021-01-04,CAG,entry,7,27.8102,194.67,0.19,,,98503.36
2021-01-04,CAH,entry,4,47.6598,190.64,0.19,,,98503.36
2021-01-04,CARR,entry,5,35.6834,178.42,0.18,,,98503.36
2021-01-04,CASY,entry,1,174.8746,174.87,0.17,,,98503.36
2021-01-04,CAT,entry,1,165.7819,165.78,0.17,,,98503.36
2021-01-04,CB,entry,1,141.7006,141.7,0.14,,,98503.36
2021-01-04,CBOE,entry,2,86.9339,173.87,0.17,,,98503.36
2021-01-04,CBRE,entry,3,62.7714,188.31,0.19,,,98503.36
2021-01-04,CCI,entry,1,124.123,124.12,0.12,,,98503.36
2021-01-04,CCL,entry,9,21.4794,193.31,0.19,,,98503.36
2021-01-04,CDNS,entry,1,136.9584,136.96,0.14,,,98503.36
2021-01-04,CDW,entry,1,122.8075,122.81,0.12,,,98503.36
2021-01-04,CF,entry,5,34.6617,173.31,0.17,,,98503.36
2021-01-04,CFG,entry,7,28.7226,201.06,0.2,,,98503.36
2021-01-04,CHD,entry,2,81.5327,163.07,0.16,,,98503.36
2021-01-04,CHRW,entry,2,82.9301,165.86,0.17,,,98503.36
2021-01-04,CI,entry,1,190.378,190.38,0.19,,,98503.36
2021-01-04,CIEN,entry,3,52.9665,158.9,0.16,,,98503.36
2021-01-04,CINF,entry,2,77.1956,154.39,0.15,,,98503.36
2021-01-04,CL,entry,2,74.4796,148.96,0.15,,,98503.36
2021-01-04,CLX,entry,1,168.4826,168.48,0.17,,,98503.36
2021-01-04,CMCSA,entry,4,41.6547,166.62,0.17,,,98503.36
2021-01-04,CME,entry,1,148.0173,148.02,0.15,,,98503.36
2021-01-04,CMG,entry,7,27.7475,194.23,0.19,,,98503.36
2021-01-04,CMI,entry,1,200.4385,200.44,0.2,,,98503.36
2021-01-04,CMS,entry,3,51.2617,153.79,0.15,,,98503.36
2021-01-04,CNC,entry,3,60.6403,181.92,0.18,,,98503.36
2021-01-04,CNP,entry,10,18.845,188.45,0.19,,,98503.36
2021-01-04,COF,entry,2,90.4775,180.95,0.18,,,98503.36
2021-01-04,COHR,entry,2,77.0685,154.14,0.15,,,98503.36
2021-01-04,COO,entry,2,91.2511,182.5,0.18,,,98503.36
2021-01-04,COP,entry,6,33.335,200.01,0.2,,,98503.36
2021-01-04,COR,entry,2,88.3687,176.74,0.18,,,98503.36
2021-01-04,CPB,entry,5,39.3312,196.66,0.2,,,98503.36
2021-01-04,CPRT,entry,6,31.9785,191.87,0.19,,,98503.36
2021-01-04,CPT,entry,2,83.518,167.04,0.17,,,98503.36
2021-01-04,CRH,entry,5,37.481,187.41,0.19,,,98503.36
2021-01-04,CSCO,entry,5,38.1511,190.76,0.19,,,98503.36
2021-01-04,CSGP,entry,2,93.2656,186.53,0.19,,,98503.36
2021-01-04,CSX,entry,7,28.1759,197.23,0.2,,,98503.36
2021-01-04,CTAS,entry,2,84.1412,168.28,0.17,,,98503.36
2021-01-04,CTSH,entry,2,75.0181,150.04,0.15,,,98503.36
2021-01-04,CTVA,entry,5,36.7131,183.57,0.18,,,98503.36
2021-01-04,CVNA,entry,4,48.7484,194.99,0.19,,,98503.36
2021-01-04,CVS,entry,3,57.4567,172.37,0.17,,,98503.36
2021-01-04,CVX,entry,3,67.5964,202.79,0.2,,,98503.36
2021-01-04,D,entry,3,59.6432,178.93,0.18,,,98503.36
2021-01-04,DAL,entry,5,38.8894,194.45,0.19,,,98503.36
2021-01-04,DASH,entry,1,142.5712,142.57,0.14,,,98503.36
2021-01-04,DD,entry,7,27.0416,189.29,0.19,,,98503.36
2021-01-04,DDOG,entry,2,98.7393,197.48,0.2,,,98503.36
2021-01-04,DECK,entry,4,48.3125,193.25,0.19,,,98503.36
2021-01-04,DELL,entry,5,34.0938,170.47,0.17,,,98503.36
2021-01-04,DG,entry,1,193.6398,193.64,0.19,,,98503.36
2021-01-04,DGX,entry,1,107.8675,107.87,0.11,,,98503.36
2021-01-04,DHI,entry,3,65.5286,196.59,0.2,,,98503.36
2021-01-04,DHR,entry,1,194.811,194.81,0.19,,,98503.36
2021-01-04,DIS,entry,1,178.1557,178.16,0.18,,,98503.36
2021-01-04,DLR,entry,1,117.0042,117.0,0.12,,,98503.36
2021-01-04,DLTR,entry,1,107.6838,107.68,0.11,,,98503.36
2021-01-04,DOC,entry,9,22.5356,202.82,0.2,,,98503.36
2021-01-04,DOV,entry,1,118.148,118.15,0.12,,,98503.36
2021-01-04,DOW,entry,4,42.0473,168.19,0.17,,,98503.36
2021-01-04,DRI,entry,2,100.8917,201.78,0.2,,,98503.36
2021-01-04,DTE,entry,2,87.2221,174.44,0.17,,,98503.36
2021-01-04,DUK,entry,2,74.2053,148.41,0.15,,,98503.36
2021-01-04,DVA,entry,1,117.6188,117.62,0.12,,,98503.36
2021-01-04,DVN,entry,16,12.2895,196.63,0.2,,,98503.36
2021-01-04,DXCM,entry,2,91.5633,183.13,0.18,,,98503.36
2021-01-04,EA,entry,1,139.5894,139.59,0.14,,,98503.36
2021-01-04,EBAY,entry,4,46.1284,184.51,0.18,,,98503.36
2021-01-04,ED,entry,3,59.4683,178.4,0.18,,,98503.36
2021-01-04,EFX,entry,1,185.6093,185.61,0.19,,,98503.36
2021-01-04,EIX,entry,4,49.0388,196.16,0.2,,,98503.36
2021-01-04,EME,entry,2,90.4763,180.95,0.18,,,98503.36
2021-01-04,EMR,entry,2,72.0952,144.19,0.14,,,98503.36
2021-01-04,EOG,entry,5,39.2195,196.1,0.2,,,98503.36
2021-01-04,EQR,entry,4,48.5442,194.18,0.19,,,98503.36
2021-01-04,EQT,entry,16,12.1208,193.93,0.19,,,98503.36
2021-01-04,ES,entry,2,70.0167,140.03,0.14,,,98503.36
2021-01-04,ESS,entry,1,196.9694,196.97,0.2,,,98503.36
2021-01-04,ETN,entry,1,109.9593,109.96,0.11,,,98503.36
2021-01-04,ETR,entry,4,41.0303,164.12,0.16,,,98503.36
2021-01-04,EVRG,entry,4,44.5876,178.35,0.18,,,98503.36
2021-01-04,EW,entry,2,91.5458,183.09,0.18,,,98503.36
2021-01-04,EXC,entry,8,25.1443,201.15,0.2,,,98503.36
2021-01-04,EXPD,entry,2,90.1118,180.22,0.18,,,98503.36
2021-01-04,EXPE,entry,1,133.2701,133.27,0.13,,,98503.36
2021-01-04,EXR,entry,2,94.5278,189.06,0.19,,,98503.36
2021-01-04,F,entry,31,6.5339,202.55,0.2,,,98503.36
2021-01-04,FANG,entry,5,39.2378,196.19,0.2,,,98503.36
2021-01-04,FAST,entry,9,21.5032,193.53,0.19,,,98503.36
2021-01-04,FCX,entry,8,25.3879,203.1,0.2,,,98503.36
2021-01-04,FE,entry,8,24.4212,195.37,0.2,,,98503.36
2021-01-04,FFIV,entry,1,176.088,176.09,0.18,,,98503.36
2021-01-04,FIS,entry,1,125.584,125.58,0.13,,,98503.36
2021-01-04,FISV,entry,1,113.8069,113.81,0.11,,,98503.36
2021-01-04,FITB,entry,8,22.8666,182.93,0.18,,,98503.36
2021-01-04,FIX,entry,3,51.4958,154.49,0.15,,,98503.36
2021-01-04,FOX,entry,7,26.908,188.36,0.19,,,98503.36
2021-01-04,FOXA,entry,7,27.2794,190.96,0.19,,,98503.36
2021-01-04,FRT,entry,2,68.431,136.86,0.14,,,98503.36
2021-01-04,FSLR,entry,2,101.6308,203.26,0.2,,,98503.36
2021-01-04,FTNT,entry,6,29.929,179.57,0.18,,,98503.36
2021-01-04,FTV,entry,3,52.3537,157.06,0.16,,,98503.36
2021-01-04,GD,entry,1,132.3709,132.37,0.13,,,98503.36
2021-01-04,GDDY,entry,2,83.3216,166.64,0.17,,,98503.36
2021-01-04,GE,entry,3,53.0073,159.02,0.16,,,98503.36
2021-01-04,GEN,entry,10,18.6684,186.68,0.19,,,98503.36
2021-01-04,GILD,entry,4,48.1725,192.69,0.19,,,98503.36
2021-01-04,GIS,entry,4,47.8173,191.27,0.19,,,98503.36
2021-01-04,GL,entry,2,91.092,182.18,0.18,,,98503.36
2021-01-04,GLW,entry,6,31.377,188.26,0.19,,,98503.36
2021-01-04,GM,entry,5,40.3993,202.0,0.2,,,98503.36
2021-01-04,GOOG,entry,2,87.205,174.41,0.17,,,98503.36
2021-01-04,GOOGL,entry,2,87.3223,174.64,0.17,,,98503.36
2021-01-04,GPC,entry,2,87.3641,174.73,0.17,,,98503.36
2021-01-04,GRMN,entry,1,107.1333,107.13,0.11,,,98503.36
2021-01-04,HAL,entry,11,17.4884,192.37,0.19,,,98503.36
2021-01-04,HAS,entry,2,76.2784,152.56,0.15,,,98503.36
2021-01-04,HBAN,entry,20,10.1162,202.32,0.2,,,98503.36
2021-01-04,HCA,entry,1,156.298,156.3,0.16,,,98503.36
2021-01-04,HIG,entry,4,44.5806,178.32,0.18,,,98503.36
2021-01-04,HII,entry,1,151.1496,151.15,0.15,,,98503.36
2021-01-04,HLT,entry,1,109.5481,109.55,0.11,,,98503.36
2021-01-04,HON,entry,1,179.3627,179.36,0.18,,,98503.36
2021-01-04,HPE,entry,19,10.2047,193.89,0.19,,,98503.36
2021-01-04,HPQ,entry,9,20.5165,184.65,0.18,,,98503.36
2021-01-04,HRL,entry,5,39.2396,196.2,0.2,,,98503.36
2021-01-04,HSIC,entry,2,68.2441,136.49,0.14,,,98503.36
2021-01-04,HST,entry,16,12.0448,192.72,0.19,,,98503.36
2021-01-04,HSY,entry,1,133.9975,134.0,0.13,,,98503.36
2021-01-04,HUBB,entry,1,144.3624,144.36,0.14,,,98503.36
2021-01-04,HWM,entry,7,28.0911,196.64,0.2,,,98503.36
2021-01-04,IBKR,entry,13,14.9396,194.22,0.19,,,98503.36
2021-01-04,IBM,entry,2,96.6034,193.21,0.19,,,98503.36
2021-01-04,ICE,entry,1,108.4065,108.41,0.11,,,98503.36
2021-01-04,IEX,entry,1,185.7532,185.75,0.19,,,98503.36
2021-01-04,IFF,entry,2,95.3028,190.61,0.19,,,98503.36
2021-01-04,INCY,entry,2,87.0235,174.05,0.17,,,98503.36
2021-01-04,INTC,entry,4,45.1244,180.5,0.18,,,98503.36
2021-01-04,INVH,entry,8,25.2152,201.72,0.2,,,98503.36
2021-01-04,IP,entry,5,36.9666,184.83,0.18,,,98503.36
2021-01-04,IQV,entry,1,178.5292,178.53,0.18,,,98503.36
2021-01-04,IR,entry,4,45.4481,181.79,0.18,,,98503.36
2021-01-04,IRM,entry,8,24.1267,193.01,0.19,,,98503.36
2021-01-04,IT,entry,1,159.9699,159.97,0.16,,,98503.36
2021-01-04,ITW,entry,1,185.4043,185.4,0.19,,,98503.36
2021-01-04,IVZ,entry,14,14.0249,196.35,0.2,,,98503.36
2021-01-04,J,entry,2,86.1689,172.34,0.17,,,98503.36
2021-01-04,JBHT,entry,1,129.6635,129.66,0.13,,,98503.36
2021-01-04,JBL,entry,4,42.1928,168.77,0.17,,,98503.36
2021-01-04,JCI,entry,4,42.2491,169.0,0.17,,,98503.36
2021-01-04,JKHY,entry,1,151.5515,151.55,0.15,,,98503.36
2021-01-04,JNJ,entry,1,135.7661,135.77,0.14,,,98503.36
2021-01-04,JPM,entry,1,110.9649,110.96,0.11,,,98503.36
2021-01-04,KDP,entry,7,27.942,195.59,0.2,,,98503.36
2021-01-04,KEY,entry,15,12.9158,193.74,0.19,,,98503.36
2021-01-04,KEYS,entry,1,132.4862,132.49,0.13,,,98503.36
2021-01-04,KHC,entry,7,26.9788,188.85,0.19,,,98503.36
2021-01-04,KIM,entry,16,11.9945,191.91,0.19,,,98503.36
2021-01-04,KKR,entry,5,38.6489,193.24,0.19,,,98503.36
2021-01-04,KMB,entry,1,110.5754,110.58,0.11,,,98503.36
2021-01-04,KMI,entry,20,10.0897,201.79,0.2,,,98503.36
2021-01-04,KO,entry,4,46.3954,185.58,0.19,,,98503.36
2021-01-04,KR,entry,7,28.281,197.97,0.2,,,98503.36
2021-01-04,L,entry,4,44.2003,176.8,0.18,,,98503.36
2021-01-04,LDOS,entry,2,98.2219,196.44,0.2,,,98503.36
2021-01-04,LEN,entry,2,68.4314,136.86,0.14,,,98503.36
2021-01-04,LH,entry,1,166.5202,166.52,0.17,,,98503.36
2021-01-04,LHX,entry,1,169.2623,169.26,0.17,,,98503.36
2021-01-04,LITE,entry,2,95.0475,190.1,0.19,,,98503.36
2021-01-04,LLY,entry,1,159.9339,159.93,0.16,,,98503.36
2021-01-04,LNT,entry,4,43.1531,172.61,0.17,,,98503.36
2021-01-04,LOW,entry,1,145.3557,145.36,0.15,,,98503.36
2021-01-04,LRCX,entry,4,45.2439,180.98,0.18,,,98503.36
2021-01-04,LUV,entry,4,43.0803,172.32,0.17,,,98503.36
2021-01-04,LVS,entry,3,56.5019,169.51,0.17,,,98503.36
2021-01-04,LYB,entry,3,65.0121,195.04,0.2,,,98503.36
2021-01-04,LYV,entry,2,73.4067,146.81,0.15,,,98503.36
2021-01-04,MAA,entry,1,104.0814,104.08,0.1,,,98503.36
2021-01-04,MAR,entry,1,126.3976,126.4,0.13,,,98503.36
2021-01-04,MAS,entry,4,48.8969,195.59,0.2,,,98503.36
2021-01-04,MCD,entry,1,190.379,190.38,0.19,,,98503.36
2021-01-04,MCHP,entry,3,62.1777,186.53,0.19,,,98503.36
2021-01-04,MCK,entry,1,169.1131,169.11,0.17,,,98503.36
2021-01-04,MDLZ,entry,3,51.1584,153.48,0.15,,,98503.36
2021-01-04,MDT,entry,2,100.1499,200.3,0.2,,,98503.36
2021-01-04,MET,entry,5,39.7444,198.72,0.2,,,98503.36
2021-01-04,MGM,entry,6,31.6861,190.12,0.19,,,98503.36
2021-01-04,MKC,entry,2,85.6534,171.31,0.17,,,98503.36
2021-01-04,MMM,entry,1,120.5923,120.59,0.12,,,98503.36
2021-01-04,MNST,entry,4,46.2781,185.11,0.19,,,98503.36
2021-01-04,MO,entry,7,27.3804,191.66,0.19,,,98503.36
2021-01-04,MOS,entry,9,20.6518,185.87,0.19,,,98503.36
2021-01-04,MPC,entry,5,36.3084,181.54,0.18,,,98503.36
2021-01-04,MRK,entry,3,66.3017,198.91,0.2,,,98503.36
2021-01-04,MRNA,entry,1,107.2836,107.28,0.11,,,98503.36
2021-01-04,MRSH,entry,1,107.0979,107.1,0.11,,,98503.36
2021-01-04,MS,entry,3,58.4537,175.36,0.18,,,98503.36
2021-01-04,MSI,entry,1,160.2274,160.23,0.16,,,98503.36
2021-01-04,MTB,entry,1,109.0481,109.05,0.11,,,98503.36
2021-01-04,MU,entry,2,74.6273,149.25,0.15,,,98503.36
2021-01-04,NCLH,entry,8,25.3627,202.9,0.2,,,98503.36
2021-01-04,NDAQ,entry,4,41.5349,166.14,0.17,,,98503.36
2021-01-04,NDSN,entry,1,190.0905,190.09,0.19,,,98503.36
2021-01-04,NEE,entry,3,67.5165,202.55,0.2,,,98503.36
2021-01-04,NEM,entry,3,52.7804,158.34,0.16,,,98503.36
2021-01-04,NFLX,entry,3,53.927,161.78,0.16,,,98503.36
2021-01-04,NI,entry,10,19.1086,191.09,0.19,,,98503.36
2021-01-04,NKE,entry,1,132.2151,132.22,0.13,,,98503.36
2021-01-04,NOW,entry,1,111.4437,111.44,0.11,,,98503.36
2021-01-04,NRG,entry,6,32.4079,194.45,0.19,,,98503.36
2021-01-04,NTAP,entry,3,58.3524,175.06,0.18,,,98503.36
2021-01-04,NTRS,entry,2,79.9003,159.8,0.16,,,98503.36
2021-01-04,NUE,entry,4,49.9746,199.9,0.2,,,98503.36
2021-01-04,NVDA,entry,15,13.0733,196.1,0.2,,,98503.36
2021-01-04,NWS,entry,11,17.1388,188.53,0.19,,,98503.36
2021-01-04,NWSA,entry,11,17.1871,189.06,0.19,,,98503.36
2021-01-04,NXPI,entry,1,146.2447,146.24,0.15,,,98503.36
2021-01-04,O,entry,4,46.0496,184.2,0.18,,,98503.36
2021-01-04,ODFL,entry,2,95.1793,190.36,0.19,,,98503.36
2021-01-04,OKE,entry,7,28.4212,198.95,0.2,,,98503.36
2021-01-04,OMC,entry,3,51.7525,155.26,0.16,,,98503.36
2021-01-04,ON,entry,6,33.0665,198.4,0.2,,,98503.36
2021-01-04,ORCL,entry,3,60.0008,180.0,0.18,,,98503.36
2021-01-04,ORLY,entry,6,30.2965,181.78,0.18,,,98503.36
2021-01-04,OTIS,entry,3,62.0242,186.07,0.19,,,98503.36
2021-01-04,OXY,entry,12,16.6553,199.86,0.2,,,98503.36
2021-01-04,PANW,entry,3,59.2596,177.78,0.18,,,98503.36
2021-01-04,PAYX,entry,2,79.1341,158.27,0.16,,,98503.36
2021-01-04,PCAR,entry,4,47.6868,190.75,0.19,,,98503.36
2021-01-04,PCG,entry,16,12.3078,196.93,0.2,,,98503.36
2021-01-04,PEG,entry,4,48.8033,195.21,0.2,,,98503.36
2021-01-04,PEP,entry,1,124.948,124.95,0.12,,,98503.36
2021-01-04,PFE,entry,7,27.9666,195.77,0.2,,,98503.36
2021-01-04,PFG,entry,4,41.1006,164.4,0.16,,,98503.36
2021-01-04,PG,entry,1,121.5145,121.51,0.12,,,98503.36
2021-01-04,PGR,entry,2,83.1425,166.28,0.17,,,98503.36
2021-01-04,PHM,entry,4,41.1611,164.64,0.16,,,98503.36
2021-01-04,PKG,entry,1,118.5971,118.6,0.12,,,98503.36
2021-01-04,PLD,entry,2,85.8916,171.78,0.17,,,98503.36
2021-01-04,PLTR,entry,8,23.922,191.38,0.19,,,98503.36
2021-01-04,PM,entry,3,64.4802,193.44,0.19,,,98503.36
2021-01-04,PNC,entry,1,123.1217,123.12,0.12,,,98503.36
2021-01-04,PNR,entry,4,49.4442,197.78,0.2,,,98503.36
2021-01-04,PNW,entry,3,62.938,188.81,0.19,,,98503.36
2021-01-04,PPG,entry,1,129.5715,129.57,0.13,,,98503.36
2021-01-04,PPL,entry,8,23.166,185.33,0.19,,,98503.36
2021-01-04,PRU,entry,3,60.7967,182.39,0.18,,,98503.36
2021-01-04,PSA,entry,1,184.0412,184.04,0.18,,,98503.36
2021-01-04,PSKY,entry,6,33.0096,198.06,0.2,,,98503.36
2021-01-04,PSX,entry,3,57.2199,171.66,0.17,,,98503.36
2021-01-04,PTC,entry,1,120.13,120.13,0.12,,,98503.36
2021-01-04,PWR,entry,2,70.2935,140.59,0.14,,,98503.36
2021-01-04,QCOM,entry,1,136.5789,136.58,0.14,,,98503.36
2021-01-04,RCL,entry,2,73.1553,146.31,0.15,,,98503.36
2021-01-04,REG,entry,5,37.1085,185.54,0.19,,,98503.36
2021-01-04,RF,entry,15,13.1961,197.94,0.2,,,98503.36
2021-01-04,RJF,entry,3,59.2082,177.62,0.18,,,98503.36
2021-01-04,RL,entry,2,93.6674,187.33,0.19,,,98503.36
2021-01-04,RMD,entry,1,203.3461,203.35,0.2,,,98503.36
2021-01-04,ROL,entry,5,36.7006,183.5,0.18,,,98503.36
2021-01-04,ROST,entry,1,115.7012,115.7,0.12,,,98503.36
2021-01-04,RSG,entry,2,89.8904,179.78,0.18,,,98503.36
2021-01-04,RTX,entry,3,63.2013,189.6,0.19,,,98503.36
2021-01-04,RVTY,entry,1,142.3696,142.37,0.14,,,98503.36
2021-01-04,SATS,entry,9,21.3006,191.71,0.19,,,98503.36
2021-01-04,SBUX,entry,2,95.0694,190.14,0.19,,,98503.36
2021-01-04,SCHW,entry,4,49.5376,198.15,0.2,,,98503.36
2021-01-04,SJM,entry,2,96.0594,192.12,0.19,,,98503.36
2021-01-04,SLB,entry,10,19.7276,197.28,0.2,,,98503.36
2021-01-04,SMCI,entry,64,3.1816,203.62,0.2,,,98503.36
2021-01-04,SNA,entry,1,149.0859,149.09,0.15,,,98503.36
2021-01-04,SO,entry,4,50.0176,200.07,0.2,,,98503.36
2021-01-04,SPG,entry,3,64.9475,194.84,0.19,,,98503.36
2021-01-04,SRE,entry,3,53.9005,161.7,0.16,,,98503.36
2021-01-04,STE,entry,1,181.2471,181.25,0.18,,,98503.36
2021-01-04,STLD,entry,5,34.688,173.44,0.17,,,98503.36
2021-01-04,STT,entry,3,62.1698,186.51,0.19,,,98503.36
2021-01-04,STX,entry,3,52.8557,158.57,0.16,,,98503.36
2021-01-04,STZ,entry,1,200.1034,200.1,0.2,,,98503.36
2021-01-04,SW,entry,5,39.2154,196.08,0.2,,,98503.36
2021-01-04,SWK,entry,1,142.5027,142.5,0.14,,,98503.36
2021-01-04,SWKS,entry,1,133.2093,133.21,0.13,,,98503.36
2021-01-04,SYF,entry,6,30.98,185.88,0.19,,,98503.36
2021-01-04,SYY,entry,3,64.2677,192.8,0.19,,,98503.36
2021-01-04,T,entry,13,15.5214,201.78,0.2,,,98503.36
2021-01-04,TAP,entry,5,40.0968,200.48,0.2,,,98503.36
2021-01-04,TECH,entry,2,77.3229,154.65,0.15,,,98503.36
2021-01-04,TEL,entry,1,111.4149,111.41,0.11,,,98503.36
2021-01-04,TER,entry,1,119.4069,119.41,0.12,,,98503.36
2021-01-04,TFC,entry,5,37.4079,187.04,0.19,,,98503.36
2021-01-04,TGT,entry,1,150.7361,150.74,0.15,,,98503.36
2021-01-04,TJX,entry,3,63.0672,189.2,0.19,,,98503.36
2021-01-04,TKO,entry,4,44.9926,179.97,0.18,,,98503.36
2021-01-04,TMUS,entry,1,129.1917,129.19,0.13,,,98503.36
2021-01-04,TPL,entry,2,75.5389,151.08,0.15,,,98503.36
2021-01-04,TPR,entry,7,28.239,197.67,0.2,,,98503.36
2021-01-04,TRGP,entry,8,24.0203,192.16,0.19,,,98503.36
2021-01-04,TRMB,entry,3,67.6138,202.84,0.2,,,98503.36
2021-01-04,TROW,entry,1,120.546,120.55,0.12,,,98503.36
2021-01-04,TRV,entry,1,126.7942,126.79,0.13,,,98503.36
2021-01-04,TSCO,entry,7,25.868,181.08,0.18,,,98503.36
2021-01-04,TSN,entry,3,55.065,165.19,0.17,,,98503.36
2021-01-04,TT,entry,1,134.9709,134.97,0.13,,,98503.36
2021-01-04,TTD,entry,2,80.6403,161.28,0.16,,,98503.36
2021-01-04,TXN,entry,1,141.2269,141.23,0.14,,,98503.36
2021-01-04,TXT,entry,4,47.9134,191.65,0.19,,,98503.36
2021-01-04,UAL,entry,4,43.7018,174.81,0.17,,,98503.36
2021-01-04,UBER,entry,3,52.2461,156.74,0.16,,,98503.36
2021-01-04,UDR,entry,6,31.0283,186.17,0.19,,,98503.36
2021-01-04,UHS,entry,1,134.1585,134.16,0.13,,,98503.36
2021-01-04,UNP,entry,1,185.1383,185.14,0.19,,,98503.36
2021-01-04,UPS,entry,1,132.9339,132.93,0.13,,,98503.36
2021-01-04,USB,entry,5,37.3185,186.59,0.19,,,98503.36
2021-01-04,VICI,entry,10,19.3597,193.6,0.19,,,98503.36
2021-01-04,VLO,entry,4,47.0408,188.16,0.19,,,98503.36
2021-01-04,VMC,entry,1,142.6696,142.67,0.14,,,98503.36
2021-01-04,VRSK,entry,1,200.6621,200.66,0.2,,,98503.36
2021-01-04,VRT,entry,10,18.684,186.84,0.19,,,98503.36
2021-01-04,VST,entry,11,17.6472,194.12,0.19,,,98503.36
2021-01-04,VTR,entry,4,41.0344,164.14,0.16,,,98503.36
