date,ticker,trigger_type,shares,exec_price,dollar_amount,commission,reference_at_trigger,cash_after,portfolio_value
2019-01-02,HBAN,entry,24,8.4522,202.85,0.2,,,100954.93
2019-01-02,HCA,entry,1,115.5029,115.5,0.12,,,100954.93
2019-01-02,HD,entry,1,142.0164,142.02,0.14,,,100954.93
2019-01-02,HIG,entry,5,37.181,185.91,0.19,,,100954.93
2019-01-02,HII,entry,1,160.6962,160.7,0.16,,,100954.93
2019-01-02,HLT,entry,3,69.2247,207.67,0.21,,,100954.93
2019-01-02,HON,entry,1,105.0735,105.07,0.11,,,100954.93
2019-01-02,HPE,entry,20,10.3122,206.24,0.21,,,100954.93
2019-01-02,HPQ,entry,13,15.5113,201.65,0.2,,,100954.93
2019-01-02,HRL,entry,6,34.1168,204.7,0.2,,,100954.93
2019-01-02,HSIC,entry,3,60.5479,181.64,0.18,,,100954.93
2019-01-02,HST,entry,16,12.6055,201.69,0.2,,,100954.93
2019-01-02,HSY,entry,2,89.0126,178.03,0.18,,,100954.93
2019-01-02,HUBB,entry,2,84.9556,169.91,0.17,,,100954.93
2019-01-02,HWM,entry,16,12.5102,200.16,0.2,,,100954.93
2019-01-02,IBKR,entry,16,12.6573,202.52,0.2,,,100954.93
2019-01-02,IBM,entry,2,77.9563,155.91,0.16,,,100954.93
2019-01-02,ICE,entry,3,67.9097,203.73,0.2,,,100954.93
2019-01-02,IDXX,entry,1,182.5813,182.58,0.18,,,100954.93
2019-01-02,IEX,entry,1,113.5347,113.53,0.11,,,100954.93
2019-01-02,IFF,entry,1,110.3625,110.36,0.11,,,100954.93
2019-01-02,INCY,entry,3,62.5212,187.56,0.19,,,100954.93
2019-01-02,INTC,entry,5,39.5739,197.87,0.2,,,100954.93
2019-01-02,INTU,entry,1,181.9329,181.93,0.18,,,100954.93
2019-01-02,INVH,entry,12,16.2398,194.88,0.19,,,100954.93
2019-01-02,IP,entry,7,26.9204,188.44,0.19,,,100954.93
2019-01-02,IQV,entry,1,114.4672,114.47,0.11,,,100954.93
2019-01-02,IR,entry,11,18.53,203.83,0.2,,,100954.93
2019-01-02,IRM,entry,9,21.8947,197.05,0.2,,,100954.93
2019-01-02,ISRG,entry,1,156.5782,156.58,0.16,,,100954.93
2019-01-02,IT,entry,1,125.963,125.96,0.13,,,100954.93
2019-01-02,ITW,entry,1,104.9486,104.95,0.1,,,100954.93
2019-01-02,IVZ,entry,18,11.5436,207.79,0.21,,,100954.93
2019-01-02,J,entry,4,44.6877,178.75,0.18,,,100954.93
2019-01-02,JBHT,entry,2,85.4281,170.86,0.17,,,100954.93
2019-01-02,JBL,entry,8,23.3221,186.58,0.19,,,100954.93
2019-01-02,JCI,entry,8,25.1632,201.31,0.2,,,100954.93
2019-01-02,JKHY,entry,1,114.2024,114.2,0.11,,,100954.93
2019-01-02,JNJ,entry,1,104.7508,104.75,0.1,,,100954.93
2019-01-02,JPM,entry,2,78.1406,156.28,0.16,,,100954.93
2019-01-02,KDP,entry,9,21.0706,189.64,0.19,,,100954.93
2019-01-02,KEY,entry,20,10.2989,205.98,0.21,,,100954.93
2019-01-02,KEYS,entry,3,61.2006,183.6,0.18,,,100954.93
2019-01-02,KHC,entry,6,29.9487,179.69,0.18,,,100954.93
2019-01-02,KIM,entry,20,10.4166,208.33,0.21,,,100954.93
2019-01-02,KKR,entry,11,17.7609,195.37,0.2,,,100954.93
2019-01-02,KLAC,entry,2,79.3473,158.69,0.16,,,100954.93
2019-01-02,KMB,entry,2,87.3564,174.71,0.17,,,100954.93
2019-01-02,KMI,entry,21,9.9139,208.19,0.21,,,100954.93
2019-01-02,KO,entry,5,37.6095,188.05,0.19,,,100954.93
2019-01-02,KR,entry,8,23.323,186.58,0.19,,,100954.93
2019-01-02,L,entry,4,43.3977,173.59,0.17,,,100954.93
2019-01-02,LDOS,entry,4,47.095,188.38,0.19,,,100954.93
2019-01-02,LEN,entry,6,33.9704,203.82,0.2,,,100954.93
2019-01-02,LH,entry,2,102.5855,205.17,0.21,,,100954.93
2019-01-02,LHX,entry,1,115.9013,115.9,0.12,,,100954.93
2019-01-02,LII,entry,1,198.0444,198.04,0.2,,,100954.93
2019-01-02,LIN,entry,1,137.8557,137.86,0.14,,,100954.93
2019-01-02,LITE,entry,5,41.3006,206.5,0.21,,,100954.93
2019-01-02,LLY,entry,2,104.133,208.27,0.21,,,100954.93
2019-01-02,LNT,entry,6,33.328,199.97,0.2,,,100954.93
2019-01-02,LOW,entry,2,79.4647,158.93,0.16,,,100954.93
2019-01-02,LRCX,entry,17,12.1627,206.77,0.21,,,100954.93
2019-01-02,LULU,entry,1,118.9494,118.95,0.12,,,100954.93
2019-01-02,LUV,entry,4,41.9453,167.78,0.17,,,100954.93
2019-01-02,LVS,entry,4,44.8829,179.53,0.18,,,100954.93
2019-01-02,LYB,entry,4,51.6454,206.58,0.21,,,100954.93
2019-01-02,LYV,entry,4,48.7143,194.86,0.19,,,100954.93
2019-01-02,MA,entry,1,178.194,178.19,0.18,,,100954.93
2019-01-02,MAA,entry,2,72.9114,145.82,0.15,,,100954.93
2019-01-02,MAR,entry,2,100.7183,201.44,0.2,,,100954.93
2019-01-02,MAS,entry,8,25.4045,203.24,0.2,,,100954.93
2019-01-02,MCD,entry,1,148.3225,148.32,0.15,,,100954.93
2019-01-02,MCHP,entry,6,30.5036,183.02,0.18,,,100954.93
2019-01-02,MCK,entry,2,104.2345,208.47,0.21,,,100954.93
2019-01-02,MCO,entry,1,128.8728,128.87,0.13,,,100954.93
2019-01-02,MDLZ,entry,6,33.2636,199.58,0.2,,,100954.93
2019-01-02,MDT,entry,2,73.2013,146.4,0.15,,,100954.93
2019-01-02,MET,entry,6,31.5359,189.22,0.19,,,100954.93
2019-01-02,META,entry,1,128.0496,128.05,0.13,,,100954.93
2019-01-02,MGM,entry,8,23.2316,185.85,0.19,,,100954.93
2019-01-02,MKC,entry,3,59.8614,179.58,0.18,,,100954.93
2019-01-02,MLM,entry,1,161.1149,161.11,0.16,,,100954.93
2019-01-02,MMM,entry,1,120.713,120.71,0.12,,,100954.93
2019-01-02,MNST,entry,8,24.2921,194.34,0.19,,,100954.93
2019-01-02,MO,entry,7,27.9402,195.58,0.2,,,100954.93
2019-01-02,MOS,entry,8,24.948,199.58,0.2,,,100954.93
2019-01-02,MPC,entry,4,46.0655,184.26,0.18,,,100954.93
2019-01-02,MPWR,entry,1,106.9372,106.94,0.11,,,100954.93
2019-01-02,MRK,entry,3,57.4382,172.31,0.17,,,100954.93
2019-01-02,MRNA,entry,13,14.9375,194.19,0.19,,,100954.93
2019-01-02,MRSH,entry,2,69.8639,139.73,0.14,,,100954.93
2019-01-02,MS,entry,6,31.0589,186.35,0.19,,,100954.93
2019-01-02,MSCI,entry,1,133.789,133.79,0.13,,,100954.93
2019-01-02,MSFT,entry,2,92.777,185.55,0.19,,,100954.93
2019-01-02,MSI,entry,2,103.5718,207.14,0.21,,,100954.93
2019-01-02,MTB,entry,1,112.3572,112.36,0.11,,,100954.93
2019-01-02,MU,entry,6,30.249,181.49,0.18,,,100954.93
2019-01-02,NCLH,entry,4,41.9009,167.6,0.17,,,100954.93
2019-01-02,NDAQ,entry,8,24.1509,193.21,0.19,,,100954.93
2019-01-02,NDSN,entry,1,108.2474,108.25,0.11,,,100954.93
2019-01-02,NEE,entry,5,36.114,180.57,0.18,,,100954.93
2019-01-02,NEM,entry,7,27.7298,194.11,0.19,,,100954.93
2019-01-02,NFLX,entry,8,25.941,207.53,0.21,,,100954.93
2019-01-02,NI,entry,10,19.8208,198.21,0.2,,,100954.93
2019-01-02,NKE,entry,3,66.0356,198.11,0.2,,,100954.93
2019-01-02,NOW,entry,5,34.8414,174.21,0.17,,,100954.93
2019-01-02,NRG,entry,6,32.3203,193.92,0.19,,,100954.93
2019-01-02,NSC,entry,1,126.3677,126.37,0.13,,,100954.93
2019-01-02,NTAP,entry,4,47.5651,190.26,0.19,,,100954.93
2019-01-02,NTRS,entry,3,65.877,197.63,0.2,,,100954.93
2019-01-02,NUE,entry,4,43.8437,175.37,0.18,,,100954.93
2019-01-02,NVDA,entry,64,3.2403,207.38,0.21,,,100954.93
2019-01-02,NWS,entry,19,10.5608,200.66,0.2,,,100954.93
2019-01-02,NWSA,entry,20,10.3525,207.05,0.21,,,100954.93
2019-01-02,NXPI,entry,3,63.9755,191.93,0.19,,,100954.93
2019-01-02,O,entry,4,42.6519,170.61,0.17,,,100954.93
2019-01-02,ODFL,entry,5,39.1176,195.59,0.2,,,100954.93
2019-01-02,OKE,entry,6,32.9128,197.48,0.2,,,100954.93
2019-01-02,OMC,entry,3,55.8917,167.68,0.17,,,100954.93
2019-01-02,ON,entry,12,16.1481,193.78,0.19,,,100954.93
2019-01-02,ORCL,entry,5,39.8627,199.31,0.2,,,100954.93
2019-01-02,ORLY,entry,9,22.3992,201.59,0.2,,,100954.93
2019-01-02,OXY,entry,4,51.492,205.97,0.21,,,100954.93
2019-01-02,PANW,entry,6,30.8554,185.13,0.19,,,100954.93
2019-01-02,PAYX,entry,4,51.0703,204.28,0.2,,,100954.93
2019-01-02,PCAR,entry,7,28.8641,202.05,0.2,,,100954.93
2019-01-02,PCG,entry,8,23.2251,185.8,0.19,,,100954.93
2019-01-02,PEG,entry,5,40.6327,203.16,0.2,,,100954.93
2019-01-02,PEP,entry,2,87.5453,175.09,0.18,,,100954.93
2019-01-02,PFE,entry,7,28.7464,201.22,0.2,,,100954.93
2019-01-02,PFG,entry,6,32.7269,196.36,0.2,,,100954.93
2019-01-02,PG,entry,2,75.1795,150.36,0.15,,,100954.93
2019-01-02,PGR,entry,4,46.7587,187.03,0.19,,,100954.93
2019-01-02,PH,entry,1,131.7092,131.71,0.13,,,100954.93
2019-01-02,PHM,entry,8,23.7105,189.68,0.19,,,100954.93
2019-01-02,PKG,entry,3,65.8715,197.61,0.2,,,100954.93
2019-01-02,PLD,entry,4,47.5231,190.09,0.19,,,100954.93
2019-01-02,PM,entry,4,45.6047,182.42,0.18,,,100954.93
2019-01-02,PNC,entry,2,88.1188,176.24,0.18,,,100954.93
2019-01-02,PNR,entry,6,33.3313,199.99,0.2,,,100954.93
2019-01-02,PNW,entry,3,62.3601,187.08,0.19,,,100954.93
2019-01-02,PODD,entry,2,77.7889,155.58,0.16,,,100954.93
2019-01-02,POOL,entry,1,133.8316,133.83,0.13,,,100954.93
2019-01-02,PPG,entry,2,87.3263,174.65,0.17,,,100954.93
2019-01-02,PPL,entry,10,20.7688,207.69,0.21,,,100954.93
2019-01-02,PRU,entry,3,55.7663,167.3,0.17,,,100954.93
2019-01-02,PSA,entry,1,149.1568,149.16,0.15,,,100954.93
2019-01-02,PSKY,entry,5,36.4503,182.25,0.18,,,100954.93
2019-01-02,PSX,entry,3,63.3373,190.01,0.19,,,100954.93
2019-01-02,PTC,entry,2,80.9204,161.84,0.16,,,100954.93
2019-01-02,PWR,entry,7,29.1213,203.85,0.2,,,100954.93
2019-01-02,PYPL,entry,2,81.9829,163.97,0.16,,,100954.93
2019-01-02,QCOM,entry,4,47.1693,188.68,0.19,,,100954.93
2019-01-02,RCL,entry,2,91.0757,182.15,0.18,,,100954.93
2019-01-02,REG,entry,4,43.2775,173.11,0.17,,,100954.93
2019-01-02,RF,entry,21,9.8018,205.84,0.21,,,100954.93
2019-01-02,RJF,entry,4,43.5193,174.08,0.17,,,100954.93
2019-01-02,RL,entry,2,88.5014,177.0,0.18,,,100954.93
2019-01-02,RMD,entry,1,104.5463,104.55,0.1,,,100954.93
2019-01-02,ROK,entry,1,129.8419,129.84,0.13,,,100954.93
2019-01-02,ROL,entry,9,21.7516,195.76,0.2,,,100954.93
2019-01-02,ROST,entry,2,76.229,152.46,0.15,,,100954.93
2019-01-02,RSG,entry,3,64.247,192.74,0.19,,,100954.93
2019-01-02,RTX,entry,3,55.7089,167.13,0.17,,,100954.93
2019-01-02,RVTY,entry,2,76.0107,152.02,0.15,,,100954.93
2019-01-02,SATS,entry,7,29.3826,205.68,0.21,,,100954.93
2019-01-02,SBAC,entry,1,146.0686,146.07,0.15,,,100954.93
2019-01-02,SBUX,entry,3,54.0809,162.24,0.16,,,100954.93
2019-01-02,SCHW,entry,5,36.6079,183.04,0.18,,,100954.93
2019-01-02,SHW,entry,1,121.3935,121.39,0.12,,,100954.93
2019-01-02,SJM,entry,2,72.6516,145.3,0.15,,,100954.93
2019-01-02,SLB,entry,7,29.0036,203.02,0.2,,,100954.93
2019-01-02,SMCI,entry,151,1.3797,208.33,0.21,,,100954.93
2019-01-02,SNA,entry,1,117.7163,117.72,0.12,,,100954.93
2019-01-02,SNPS,entry,2,82.4112,164.82,0.16,,,100954.93
2019-01-02,SO,entry,6,32.7802,196.68,0.2,,,100954.93
2019-01-02,SPG,entry,1,111.8951,111.9,0.11,,,100954.93
2019-01-02,SPGI,entry,1,159.1652,159.17,0.16,,,100954.93
2019-01-02,SRE,entry,4,42.8875,171.55,0.17,,,100954.93
2019-01-02,STE,entry,2,98.9806,197.96,0.2,,,100954.93
2019-01-02,STLD,entry,8,25.1019,200.81,0.2,,,100954.93
2019-01-02,STT,entry,4,49.2233,196.89,0.2,,,100954.93
2019-01-02,STX,entry,7,29.0231,203.16,0.2,,,100954.93
2019-01-02,STZ,entry,1,140.9231,140.92,0.14,,,100954.93
2019-01-02,SW,entry,10,19.5535,195.54,0.2,,,100954.93
2019-01-02,SWK,entry,2,94.9886,189.98,0.19,,,100954.93
2019-01-02,SWKS,entry,3,55.2312,165.69,0.17,,,100954.93
2019-01-02,SYF,entry,10,19.2662,192.66,0.19,,,100954.93
2019-01-02,SYK,entry,1,144.3924,144.39,0.14,,,100954.93
