date,ticker,trigger_type,shares,exec_price,dollar_amount,commission,reference_at_trigger,cash_after,portfolio_value
2017-01-03,BKR,entry,5,35.4989,177.49,0.18,,,99887.85
2017-01-03,BLDR,entry,18,11.2256,202.06,0.2,,,99887.85
2017-01-03,BMY,entry,5,42.1033,210.52,0.21,,,99887.85
2017-01-03,BNY,entry,5,37.5497,187.75,0.19,,,99887.85
2017-01-03,BR,entry,3,56.8764,170.63,0.17,,,99887.85
2017-01-03,BRK-B,entry,1,164.4222,164.42,0.16,,,99887.85
2017-01-03,BRO,entry,10,20.7899,207.9,0.21,,,99887.85
2017-01-03,BSX,entry,9,21.7309,195.58,0.2,,,99887.85
2017-01-03,BX,entry,11,18.1371,199.51,0.2,,,99887.85
2017-01-03,BXP,entry,2,86.1191,172.24,0.17,,,99887.85
2017-01-03,C,entry,4,45.3173,181.27,0.18,,,99887.85
2017-01-03,CAG,entry,7,27.3465,191.43,0.19,,,99887.85
2017-01-03,CAH,entry,3,55.2948,165.88,0.17,,,99887.85
2017-01-03,CASY,entry,1,110.8715,110.87,0.11,,,99887.85
2017-01-03,CAT,entry,2,76.3294,152.66,0.15,,,99887.85
2017-01-03,CB,entry,1,113.0972,113.1,0.11,,,99887.85
2017-01-03,CBOE,entry,3,65.5945,196.78,0.2,,,99887.85
2017-01-03,CBRE,entry,6,32.016,192.1,0.19,,,99887.85
2017-01-03,CCI,entry,3,59.2825,177.85,0.18,,,99887.85
2017-01-03,CCL,entry,4,46.3943,185.58,0.19,,,99887.85
2017-01-03,CDNS,entry,8,25.4427,203.54,0.2,,,99887.85
2017-01-03,CDW,entry,4,46.5349,186.14,0.19,,,99887.85
2017-01-03,CF,entry,8,24.9954,199.96,0.2,,,99887.85
2017-01-03,CFG,entry,8,25.3361,202.69,0.2,,,99887.85
2017-01-03,CHD,entry,5,39.1779,195.89,0.2,,,99887.85
2017-01-03,CHRW,entry,3,59.2974,177.89,0.18,,,99887.85
2017-01-03,CI,entry,1,121.7818,121.78,0.12,,,99887.85
2017-01-03,CIEN,entry,8,24.4822,195.86,0.2,,,99887.85
2017-01-03,CINF,entry,3,59.6356,178.91,0.18,,,99887.85
2017-01-03,CL,entry,4,52.3835,209.53,0.21,,,99887.85
2017-01-03,CLX,entry,2,90.9028,181.81,0.18,,,99887.85
2017-01-03,CMCSA,entry,8,25.729,205.83,0.21,,,99887.85
2017-01-03,CME,entry,2,82.506,165.01,0.17,,,99887.85
2017-01-03,CMG,entry,27,7.586,204.82,0.2,,,99887.85
2017-01-03,CMI,entry,1,108.5231,108.52,0.11,,,99887.85
2017-01-03,CMS,entry,6,31.4184,188.51,0.19,,,99887.85
2017-01-03,CNC,entry,7,28.6293,200.41,0.2,,,99887.85
2017-01-03,CNP,entry,11,18.4469,202.92,0.2,,,99887.85
2017-01-03,COF,entry,2,75.1022,150.2,0.15,,,99887.85
2017-01-03,COHR,entry,7,29.965,209.75,0.21,,,99887.85
2017-01-03,COO,entry,4,43.8803,175.52,0.18,,,99887.85
2017-01-03,COP,entry,5,37.7882,188.94,0.19,,,99887.85
2017-01-03,COR,entry,3,59.054,177.16,0.18,,,99887.85
2017-01-03,COST,entry,1,136.4141,136.41,0.14,,,99887.85
2017-01-03,CPAY,entry,1,143.7218,143.72,0.14,,,99887.85
2017-01-03,CPB,entry,4,43.6796,174.72,0.17,,,99887.85
2017-01-03,CPRT,entry,30,6.951,208.53,0.21,,,99887.85
2017-01-03,CPT,entry,3,61.4893,184.47,0.18,,,99887.85
2017-01-03,CRH,entry,7,26.452,185.16,0.19,,,99887.85
2017-01-03,CRL,entry,2,76.7383,153.48,0.15,,,99887.85
2017-01-03,CRM,entry,3,68.3216,204.96,0.2,,,99887.85
2017-01-03,CSCO,entry,9,22.8512,205.66,0.21,,,99887.85
2017-01-03,CSGP,entry,11,18.9425,208.37,0.21,,,99887.85
2017-01-03,CSX,entry,19,10.6273,201.92,0.2,,,99887.85
2017-01-03,CTAS,entry,7,26.5164,185.61,0.19,,,99887.85
2017-01-03,CTSH,entry,4,49.644,198.58,0.2,,,99887.85
2017-01-03,CVS,entry,3,59.1276,177.38,0.18,,,99887.85
2017-01-03,CVX,entry,2,79.1451,158.29,0.16,,,99887.85
2017-01-03,D,entry,4,51.1418,204.57,0.2,,,99887.85
2017-01-03,DAL,entry,4,44.1591,176.64,0.18,,,99887.85
2017-01-03,DD,entry,7,28.0215,196.15,0.2,,,99887.85
2017-01-03,DE,entry,2,90.0604,180.12,0.18,,,99887.85
2017-01-03,DECK,entry,22,9.3864,206.5,0.21,,,99887.85
2017-01-03,DELL,entry,15,14.0723,211.08,0.21,,,99887.85
2017-01-03,DG,entry,3,65.695,197.09,0.2,,,99887.85
2017-01-03,DGX,entry,2,76.8337,153.67,0.15,,,99887.85
2017-01-03,DHI,entry,8,24.9439,199.55,0.2,,,99887.85
2017-01-03,DHR,entry,3,66.4587,199.38,0.2,,,99887.85
2017-01-03,DIS,entry,2,98.5666,197.13,0.2,,,99887.85
2017-01-03,DLR,entry,2,72.0066,144.01,0.14,,,99887.85
2017-01-03,DLTR,entry,2,77.6088,155.22,0.16,,,99887.85
2017-01-03,DOC,entry,11,18.1448,199.59,0.2,,,99887.85
2017-01-03,DOV,entry,3,53.1796,159.54,0.16,,,99887.85
2017-01-03,DPZ,entry,1,143.442,143.44,0.14,,,99887.85
2017-01-03,DRI,entry,3,55.9736,167.92,0.17,,,99887.85
2017-01-03,DTE,entry,3,61.9348,185.8,0.19,,,99887.85
2017-01-03,DUK,entry,4,52.8216,211.29,0.21,,,99887.85
2017-01-03,DVA,entry,3,64.7724,194.32,0.19,,,99887.85
2017-01-03,DVN,entry,6,32.8897,197.34,0.2,,,99887.85
2017-01-03,DXCM,entry,14,14.8824,208.35,0.21,,,99887.85
2017-01-03,EA,entry,2,77.2823,154.56,0.15,,,99887.85
2017-01-03,EBAY,entry,7,26.4724,185.31,0.19,,,99887.85
2017-01-03,ECL,entry,1,106.9853,106.99,0.11,,,99887.85
2017-01-03,ED,entry,4,52.5079,210.03,0.21,,,99887.85
2017-01-03,EFX,entry,1,108.4817,108.48,0.11,,,99887.85
2017-01-03,EG,entry,1,179.8741,179.87,0.18,,,99887.85
2017-01-03,EIX,entry,4,48.224,192.9,0.19,,,99887.85
2017-01-03,EL,entry,3,68.7855,206.36,0.21,,,99887.85
2017-01-03,ELV,entry,1,127.6495,127.65,0.13,,,99887.85
2017-01-03,EME,entry,3,68.9787,206.94,0.21,,,99887.85
2017-01-03,EMR,entry,4,44.6557,178.62,0.18,,,99887.85
2017-01-03,EOG,entry,2,75.0345,150.07,0.15,,,99887.85
2017-01-03,EPAM,entry,3,64.7123,194.14,0.19,,,99887.85
2017-01-03,EQR,entry,4,46.3134,185.25,0.19,,,99887.85
2017-01-03,EQT,entry,6,32.1367,192.82,0.19,,,99887.85
2017-01-03,ERIE,entry,2,92.2651,184.53,0.18,,,99887.85
2017-01-03,ES,entry,5,39.6522,198.26,0.2,,,99887.85
2017-01-03,ESS,entry,1,171.6241,171.62,0.17,,,99887.85
2017-01-03,ETN,entry,3,55.5236,166.57,0.17,,,99887.85
2017-01-03,ETR,entry,8,25.7229,205.78,0.21,,,99887.85
2017-01-03,EVRG,entry,5,40.0167,200.08,0.2,,,99887.85
2017-01-03,EW,entry,6,31.2823,187.69,0.19,,,99887.85
2017-01-03,EXC,entry,11,18.4253,202.68,0.2,,,99887.85
2017-01-03,EXPD,entry,4,47.9158,191.66,0.19,,,99887.85
2017-01-03,EXPE,entry,1,109.1243,109.12,0.11,,,99887.85
2017-01-03,EXR,entry,3,54.5823,163.75,0.16,,,99887.85
2017-01-03,F,entry,28,7.3707,206.38,0.21,,,99887.85
2017-01-03,FANG,entry,2,78.3992,156.8,0.16,,,99887.85
2017-01-03,FAST,entry,22,9.2602,203.72,0.2,,,99887.85
2017-01-03,FCX,entry,17,12.1852,207.15,0.21,,,99887.85
2017-01-03,FDS,entry,1,149.8885,149.89,0.15,,,99887.85
2017-01-03,FDX,entry,1,160.6385,160.64,0.16,,,99887.85
2017-01-03,FE,entry,10,20.8816,208.82,0.21,,,99887.85
2017-01-03,FFIV,entry,1,145.7228,145.72,0.15,,,99887.85
2017-01-03,FICO,entry,1,119.8615,119.86,0.12,,,99887.85
2017-01-03,FIS,entry,3,64.6412,193.92,0.19,,,99887.85
2017-01-03,FISV,entry,3,53.4367,160.31,0.16,,,99887.85
2017-01-03,FITB,entry,10,19.6372,196.37,0.2,,,99887.85
2017-01-03,FIX,entry,6,31.5963,189.58,0.19,,,99887.85
2017-01-03,FRT,entry,2,99.5198,199.04,0.2,,,99887.85
2017-01-03,FSLR,entry,6,32.6263,195.76,0.2,,,99887.85
2017-01-03,FTNT,entry,34,6.1151,207.91,0.21,,,99887.85
2017-01-03,FTV,entry,6,32.7331,196.4,0.2,,,99887.85
2017-01-03,GD,entry,1,141.8058,141.81,0.14,,,99887.85
2017-01-03,GDDY,entry,6,35.1676,211.01,0.21,,,99887.85
2017-01-03,GE,entry,1,138.1802,138.18,0.14,,,99887.85
2017-01-03,GEN,entry,18,11.5804,208.45,0.21,,,99887.85
2017-01-03,GILD,entry,4,51.7665,207.07,0.21,,,99887.85
2017-01-03,GIS,entry,4,43.6473,174.59,0.17,,,99887.85
2017-01-03,GL,entry,3,69.0169,207.05,0.21,,,99887.85
2017-01-03,GLW,entry,11,19.1595,210.75,0.21,,,99887.85
2017-01-03,GM,entry,7,29.4657,206.26,0.21,,,99887.85
2017-01-03,GNRC,entry,5,41.3006,206.5,0.21,,,99887.85
2017-01-03,GOOG,entry,5,38.6427,193.21,0.19,,,99887.85
2017-01-03,GOOGL,entry,5,39.7227,198.61,0.2,,,99887.85
2017-01-03,GPC,entry,2,73.6284,147.26,0.15,,,99887.85
2017-01-03,GPN,entry,3,66.3835,199.15,0.2,,,99887.85
2017-01-03,GRMN,entry,5,38.3986,191.99,0.19,,,99887.85
2017-01-03,GS,entry,1,199.9144,199.91,0.2,,,99887.85
2017-01-03,GWW,entry,1,202.9964,203.0,0.2,,,99887.85
2017-01-03,HAL,entry,4,45.8761,183.5,0.18,,,99887.85
2017-01-03,HAS,entry,3,56.9884,170.97,0.17,,,99887.85
2017-01-03,HBAN,entry,23,9.0935,209.15,0.21,,,99887.85
2017-01-03,HCA,entry,3,69.0536,207.16,0.21,,,99887.85
2017-01-03,HD,entry,1,108.0659,108.07,0.11,,,99887.85
2017-01-03,HIG,entry,5,39.6342,198.17,0.2,,,99887.85
2017-01-03,HII,entry,1,154.6008,154.6,0.15,,,99887.85
2017-01-03,HLT,entry,3,54.4561,163.37,0.16,,,99887.85
2017-01-03,HON,entry,2,86.6194,173.24,0.17,,,99887.85
2017-01-03,HPE,entry,20,10.2863,205.73,0.21,,,99887.85
2017-01-03,HPQ,entry,19,10.9788,208.6,0.21,,,99887.85
2017-01-03,HRL,entry,7,27.0438,189.31,0.19,,,99887.85
2017-01-03,HSIC,entry,3,60.5165,181.55,0.18,,,99887.85
2017-01-03,HST,entry,15,13.3409,200.11,0.2,,,99887.85
2017-01-03,HSY,entry,2,82.716,165.43,0.17,,,99887.85
2017-01-03,HUBB,entry,2,96.7426,193.49,0.19,,,99887.85
2017-01-03,HUM,entry,1,187.2404,187.24,0.19,,,99887.85
2017-01-03,HWM,entry,15,13.7899,206.85,0.21,,,99887.85
2017-01-03,IBKR,entry,24,8.7302,209.53,0.21,,,99887.85
2017-01-03,IBM,entry,1,107.0464,107.05,0.11,,,99887.85
2017-01-03,ICE,entry,4,50.6024,202.41,0.2,,,99887.85
2017-01-03,IDXX,entry,1,118.3491,118.35,0.12,,,99887.85
2017-01-03,IEX,entry,2,80.7025,161.4,0.16,,,99887.85
2017-01-03,IFF,entry,2,94.1707,188.34,0.19,,,99887.85
2017-01-03,INCY,entry,2,101.1906,202.38,0.2,,,99887.85
2017-01-03,INTC,entry,7,29.9029,209.32,0.21,,,99887.85
2017-01-03,INTU,entry,1,106.4848,106.48,0.11,,,99887.85
2017-01-03,IP,entry,6,33.3239,199.94,0.2,,,99887.85
2017-01-03,IQV,entry,2,76.7484,153.5,0.15,,,99887.85
2017-01-03,IRM,entry,10,19.6987,196.99,0.2,,,99887.85
2017-01-03,ISRG,entry,2,70.6953,141.39,0.14,,,99887.85
2017-01-03,IT,entry,2,101.4107,202.82,0.2,,,99887.85
2017-01-03,ITW,entry,2,99.4368,198.87,0.2,,,99887.85
2017-01-03,IVZ,entry,10,20.1002,201.0,0.2,,,99887.85
2017-01-03,J,entry,4,43.9414,175.77,0.18,,,99887.85
2017-01-03,JBHT,entry,2,89.7159,179.43,0.18,,,99887.85
2017-01-03,JBL,entry,9,22.3939,201.55,0.2,,,99887.85
2017-01-03,JCI,entry,6,33.8403,203.04,0.2,,,99887.85
2017-01-03,JKHY,entry,2,79.6612,159.32,0.16,,,99887.85
2017-01-03,JNJ,entry,2,89.8208,179.64,0.18,,,99887.85
2017-01-03,JPM,entry,3,67.9843,203.95,0.2,,,99887.85
2017-01-03,KDP,entry,18,11.7314,211.17,0.21,,,99887.85
2017-01-03,KEY,entry,16,12.4878,199.8,0.2,,,99887.85
2017-01-03,KEYS,entry,5,36.6183,183.09,0.18,,,99887.85
2017-01-03,KHC,entry,3,57.3248,171.97,0.17,,,99887.85
2017-01-03,KIM,entry,13,16.0341,208.44,0.21,,,99887.85
2017-01-03,KKR,entry,15,13.5467,203.2,0.2,,,99887.85
2017-01-03,KLAC,entry,3,68.0121,204.04,0.2,,,99887.85
2017-01-03,KMB,entry,2,82.6556,165.31,0.17,,,99887.85
2017-01-03,KMI,entry,16,12.7567,204.11,0.2,,,99887.85
2017-01-03,KO,entry,6,31.0937,186.56,0.19,,,99887.85
2017-01-03,KR,entry,7,28.3019,198.11,0.2,,,99887.85
2017-01-03,L,entry,4,45.351,181.4,0.18,,,99887.85
2017-01-03,LDOS,entry,4,44.5403,178.16,0.18,,,99887.85
2017-01-03,LEN,entry,5,37.3681,186.84,0.19,,,99887.85
2017-01-03,LH,entry,1,105.7961,105.8,0.11,,,99887.85
2017-01-03,LHX,entry,2,86.9937,173.99,0.17,,,99887.85
2017-01-03,LII,entry,1,138.4755,138.48,0.14,,,99887.85
2017-01-03,LIN,entry,2,101.3139,202.63,0.2,,,99887.85
2017-01-03,LITE,entry,5,39.4197,197.1,0.2,,,99887.85
2017-01-03,LLY,entry,3,63.7648,191.29,0.19,,,99887.85
2017-01-03,LMT,entry,1,196.8432,196.84,0.2,,,99887.85
2017-01-03,LNT,entry,7,28.1514,197.06,0.2,,,99887.85
2017-01-03,LOW,entry,3,60.1321,180.4,0.18,,,99887.85
2017-01-03,LRCX,entry,22,9.3995,206.79,0.21,,,99887.85
2017-01-03,LULU,entry,3,65.973,197.92,0.2,,,99887.85
2017-01-03,LUV,entry,4,45.045,180.18,0.18,,,99887.85
2017-01-03,LVS,entry,4,43.1146,172.46,0.17,,,99887.85
2017-01-03,LYB,entry,4,50.9218,203.69,0.2,,,99887.85
2017-01-03,LYV,entry,7,26.9134,188.39,0.19,,,99887.85
2017-01-03,MA,entry,2,98.8445,197.69,0.2,,,99887.85
2017-01-03,MAA,entry,3,70.1678,210.5,0.21,,,99887.85
2017-01-03,MAR,entry,2,76.7502,153.5,0.15,,,99887.85
2017-01-03,MAS,entry,7,27.5571,192.9,0.19,,,99887.85
2017-01-03,MCD,entry,2,97.9723,195.94,0.2,,,99887.85
2017-01-03,MCHP,entry,7,27.0262,189.18,0.19,,,99887.85
2017-01-03,MCK,entry,1,130.7246,130.72,0.13,,,99887.85
2017-01-03,MCO,entry,2,87.0645,174.13,0.17,,,99887.85
2017-01-03,MDLZ,entry,5,35.9021,179.51,0.18,,,99887.85
2017-01-03,MDT,entry,3,55.2225,165.67,0.17,,,99887.85
2017-01-03,MET,entry,5,35.3141,176.57,0.18,,,99887.85
2017-01-03,META,entry,1,115.1841,115.18,0.12,,,99887.85
2017-01-03,MGM,entry,7,27.4139,191.9,0.19,,,99887.85
2017-01-03,MKC,entry,5,39.267,196.34,0.2,,,99887.85
2017-01-03,MLM,entry,1,208.8203,208.82,0.21,,,99887.85
2017-01-03,MMM,entry,1,109.3958,109.4,0.11,,,99887.85
2017-01-03,MNST,entry,9,22.3362,201.03,0.2,,,99887.85
2017-01-03,MO,entry,5,35.4461,177.23,0.18,,,99887.85
2017-01-03,MOS,entry,8,24.999,199.99,0.2,,,99887.85
2017-01-03,MPC,entry,5,40.2963,201.48,0.2,,,99887.85
2017-01-03,MPWR,entry,2,76.9142,153.83,0.15,,,99887.85
2017-01-03,MRK,entry,4,42.4809,169.92,0.17,,,99887.85
2017-01-03,MRSH,entry,3,57.9616,173.88,0.17,,,99887.85
2017-01-03,MS,entry,6,32.9146,197.49,0.2,,,99887.85
2017-01-03,MSCI,entry,2,71.9715,143.94,0.14,,,99887.85
2017-01-03,MSFT,entry,3,56.2659,168.8,0.17,,,99887.85
2017-01-03,MSI,entry,2,72.8458,145.69,0.15,,,99887.85
2017-01-03,MTB,entry,1,121.18,121.18,0.12,,,99887.85
2017-01-03,MU,entry,9,21.5353,193.82,0.19,,,99887.85
2017-01-03,NCLH,entry,4,43.1516,172.61,0.17,,,99887.85
2017-01-03,NDAQ,entry,10,19.4466,194.47,0.19,,,99887.85
2017-01-03,NDSN,entry,2,103.0496,206.1,0.21,,,99887.85
2017-01-03,NEE,entry,8,23.6798,189.44,0.19,,,99887.85
2017-01-03,NEM,entry,7,26.8348,187.84,0.19,,,99887.85
2017-01-03,NFLX,entry,16,12.5022,200.04,0.2,,,99887.85
2017-01-03,NI,entry,12,16.3639,196.37,0.2,,,99887.85
2017-01-03,NKE,entry,4,46.0245,184.1,0.18,,,99887.85
2017-01-03,NOC,entry,1,201.9698,201.97,0.2,,,99887.85
2017-01-03,NOW,entry,14,15.0695,210.97,0.21,,,99887.85
2017-01-03,NRG,entry,20,10.0835,201.67,0.2,,,99887.85
2017-01-03,NSC,entry,2,89.9933,179.99,0.18,,,99887.85
2017-01-03,NTAP,entry,7,27.95,195.65,0.2,,,99887.85
2017-01-03,NTRS,entry,3,69.968,209.9,0.21,,,99887.85
2017-01-03,NUE,entry,4,48.8921,195.57,0.2,,,99887.85
2017-01-03,NVDA,entry,82,2.5722,210.92,0.21,,,99887.85
2017-01-03,NWS,entry,19,10.7462,204.18,0.2,,,99887.85
2017-01-03,NWSA,entry,20,10.3549,207.1,0.21,,,99887.85
2017-01-03,NXPI,entry,2,86.9027,173.81,0.17,,,99887.85
2017-01-03,O,entry,5,35.8854,179.43,0.18,,,99887.85
2017-01-03,ODFL,entry,7,27.7471,194.23,0.19,,,99887.85
2017-01-03,OKE,entry,6,32.5862,195.52,0.2,,,99887.85
2017-01-03,OMC,entry,3,62.1827,186.55,0.19,,,99887.85
2017-01-03,ON,entry,16,12.7564,204.1,0.2,,,99887.85
2017-01-03,ORCL,entry,6,33.5088,201.05,0.2,,,99887.85
2017-01-03,ORLY,entry,11,18.676,205.44,0.21,,,99887.85
2017-01-03,OXY,entry,3,56.1715,168.51,0.17,,,99887.85
2017-01-03,PANW,entry,10,20.9855,209.85,0.21,,,99887.85
2017-01-03,PAYX,entry,4,45.6832,182.73,0.18,,,99887.85
2017-01-03,PCAR,entry,6,30.4847,182.91,0.18,,,99887.85
2017-01-03,PCG,entry,3,58.6034,175.81,0.18,,,99887.85
2017-01-03,PEG,entry,6,32.1257,192.75,0.19,,,99887.85
2017-01-03,PEP,entry,2,79.2479,158.5,0.16,,,99887.85
2017-01-03,PFE,entry,10,20.2512,202.51,0.2,,,99887.85
2017-01-03,PFG,entry,5,41.4336,207.17,0.21,,,99887.85
2017-01-03,PG,entry,3,64.8863,194.66,0.19,,,99887.85
2017-01-03,PGR,entry,7,27.1025,189.72,0.19,,,99887.85
2017-01-03,PH,entry,1,123.4225,123.42,0.12,,,99887.85
2017-01-03,PHM,entry,12,16.7147,200.58,0.2,,,99887.85
2017-01-03,PKG,entry,3,65.1195,195.36,0.2,,,99887.85
2017-01-03,PLD,entry,5,41.0914,205.46,0.21,,,99887.85
2017-01-03,PM,entry,3,57.7784,173.34,0.17,,,99887.85
2017-01-03,PNC,entry,2,86.8868,173.77,0.17,,,99887.85
2017-01-03,PNR,entry,6,32.9902,197.94,0.2,,,99887.85
2017-01-03,PNW,entry,3,53.5008,160.5,0.16,,,99887.85
2017-01-03,PODD,entry,5,38.1591,190.8,0.19,,,99887.85
2017-01-03,POOL,entry,2,93.4457,186.89,0.19,,,99887.85
2017-01-03,PPG,entry,2,79.8369,159.67,0.16,,,99887.85
2017-01-03,PPL,entry,9,22.651,203.86,0.2,,,99887.85
2017-01-03,PRU,entry,3,68.8335,206.5,0.21,,,99887.85
2017-01-03,PSA,entry,1,154.6034,154.6,0.15,,,99887.85
2017-01-03,PSKY,entry,3,53.2812,159.84,0.16,,,99887.85
2017-01-03,PSX,entry,3,60.9104,182.73,0.18,,,99887.85
2017-01-03,PTC,entry,4,46.6133,186.45,0.19,,,99887.85
2017-01-03,PWR,entry,6,34.4986,206.99,0.21,,,99887.85
2017-01-03,PYPL,entry,5,40.0958,200.48,0.2,,,99887.85
2017-01-03,QCOM,entry,4,51.1638,204.66,0.2,,,99887.85
2017-01-03,RCL,entry,2,74.9398,149.88,0.15,,,99887.85
2017-01-03,REG,entry,4,47.7889,191.16,0.19,,,99887.85
2017-01-03,RF,entry,20,10.3489,206.98,0.21,,,99887.85
2017-01-03,RJF,entry,5,40.9579,204.79,0.2,,,99887.85
2017-01-03,RL,entry,2,76.1469,152.29,0.15,,,99887.85
2017-01-03,RMD,entry,3,56.0969,168.29,0.17,,,99887.85
2017-01-03,ROK,entry,1,114.2466,114.25,0.11,,,99887.85
2017-01-03,ROL,entry,15,13.4542,201.81,0.2,,,99887.85
2017-01-03,ROP,entry,1,174.6734,174.67,0.17,,,99887.85
2017-01-03,ROST,entry,3,60.2851,180.86,0.18,,,99887.85
2017-01-03,RSG,entry,4,49.3368,197.35,0.2,,,99887.85
2017-01-03,RTX,entry,3,55.8714,167.61,0.17,,,99887.85
2017-01-03,RVTY,entry,4,50.9913,203.97,0.2,,,99887.85
2017-01-03,SATS,entry,5,41.5362,207.68,0.21,,,99887.85
2017-01-03,SBAC,entry,2,96.0258,192.05,0.19,,,99887.85
2017-01-03,SBUX,entry,4,45.5605,182.24,0.18,,,99887.85
2017-01-03,SCHW,entry,5,35.4315,177.16,0.18,,,99887.85
2017-01-03,SHW,entry,2,82.8554,165.71,0.17,,,99887.85
2017-01-03,SJM,entry,2,95.0468,190.09,0.19,,,99887.85
2017-01-03,SLB,entry,3,65.1785,195.54,0.2,,,99887.85
2017-01-03,SMCI,entry,74,2.8264,209.15,0.21,,,99887.85
2017-01-03,SNA,entry,1,135.8173,135.82,0.14,,,99887.85
2017-01-03,SNPS,entry,3,59.2996,177.9,0.18,,,99887.85
2017-01-03,SO,entry,6,33.2503,199.5,0.2,,,99887.85
2017-01-03,SPG,entry,1,109.9856,109.99,0.11,,,99887.85
2017-01-03,SPGI,entry,2,99.7414,199.48,0.2,,,99887.85
2017-01-03,SRE,entry,5,37.689,188.45,0.19,,,99887.85
2017-01-03,STE,entry,3,61.6565,184.97,0.18,,,99887.85
2017-01-03,STLD,entry,7,29.8373,208.86,0.21,,,99887.85
2017-01-03,STT,entry,3,60.3062,180.92,0.18,,,99887.85
2017-01-03,STX,entry,8,26.2701,210.16,0.21,,,99887.85
2017-01-03,STZ,entry,1,133.2927,133.29,0.13,,,99887.85
