date,ticker,trigger_type,shares,exec_price,dollar_amount,commission,reference_at_trigger,cash_after,portfolio_value
2023-01-03,AVGO,entry,3,53.9342,161.8,0.16,,,99344.26
2023-01-03,AVY,entry,1,171.5723,171.57,0.17,,,99344.26
2023-01-03,AWK,entry,1,141.9586,141.96,0.14,,,99344.26
2023-01-03,AXON,entry,1,167.9639,167.96,0.17,,,99344.26
2023-01-03,AXP,entry,1,143.3643,143.36,0.14,,,99344.26
2023-01-03,BA,entry,1,193.0465,193.05,0.19,,,99344.26
2023-01-03,BAC,entry,6,30.5581,183.35,0.18,,,99344.26
2023-01-03,BALL,entry,4,49.2779,197.11,0.2,,,99344.26
2023-01-03,BAX,entry,4,46.7323,186.93,0.19,,,99344.26
2023-01-03,BBY,entry,2,69.0655,138.13,0.14,,,99344.26
2023-01-03,BDX,entry,1,194.647,194.65,0.19,,,99344.26
2023-01-03,BEN,entry,8,22.5483,180.39,0.18,,,99344.26
2023-01-03,BF-B,entry,3,61.6727,185.02,0.19,,,99344.26
2023-01-03,BG,entry,2,90.4715,180.94,0.18,,,99344.26
2023-01-03,BKNG,entry,2,80.0976,160.2,0.16,,,99344.26
2023-01-03,BKR,entry,7,27.1534,190.07,0.19,,,99344.26
2023-01-03,BLDR,entry,3,65.983,197.95,0.2,,,99344.26
2023-01-03,BMY,entry,3,61.4954,184.49,0.18,,,99344.26
2023-01-03,BNY,entry,4,41.8434,167.37,0.17,,,99344.26
2023-01-03,BR,entry,1,127.7639,127.76,0.13,,,99344.26
2023-01-03,BRO,entry,3,55.6852,167.06,0.17,,,99344.26
2023-01-03,BSX,entry,4,46.5032,186.01,0.19,,,99344.26
2023-01-03,BX,entry,2,68.7345,137.47,0.14,,,99344.26
2023-01-03,BXP,entry,3,56.5859,169.76,0.17,,,99344.26
2023-01-03,C,entry,4,40.6379,162.55,0.16,,,99344.26
2023-01-03,CAG,entry,6,31.7278,190.37,0.19,,,99344.26
2023-01-03,CAH,entry,2,72.3216,144.64,0.14,,,99344.26
2023-01-03,CARR,entry,5,40.0927,200.46,0.2,,,99344.26
2023-01-03,CBOE,entry,1,122.2014,122.2,0.12,,,99344.26
2023-01-03,CBRE,entry,2,78.079,156.16,0.16,,,99344.26
2023-01-03,CCI,entry,1,114.7169,114.72,0.11,,,99344.26
2023-01-03,CCL,entry,24,8.1562,195.75,0.2,,,99344.26
2023-01-03,CDNS,entry,1,162.9114,162.91,0.16,,,99344.26
2023-01-03,CDW,entry,1,170.8448,170.84,0.17,,,99344.26
2023-01-03,CEG,entry,2,83.7087,167.42,0.17,,,99344.26
2023-01-03,CF,entry,2,78.2812,156.56,0.16,,,99344.26
2023-01-03,CFG,entry,5,33.9594,169.8,0.17,,,99344.26
2023-01-03,CHD,entry,2,77.4729,154.95,0.15,,,99344.26
2023-01-03,CHRW,entry,2,84.7784,169.56,0.17,,,99344.26
2023-01-03,CIEN,entry,3,51.5257,154.58,0.15,,,99344.26
2023-01-03,CINF,entry,2,94.2891,188.58,0.19,,,99344.26
2023-01-03,CL,entry,2,72.5125,145.03,0.15,,,99344.26
2023-01-03,CLX,entry,1,123.771,123.77,0.12,,,99344.26
2023-01-03,CMCSA,entry,6,29.317,175.9,0.18,,,99344.26
2023-01-03,CME,entry,1,147.0237,147.02,0.15,,,99344.26
2023-01-03,CMG,entry,7,28.02,196.14,0.2,,,99344.26
2023-01-03,CMS,entry,3,56.8377,170.51,0.17,,,99344.26
2023-01-03,CNC,entry,2,82.041,164.08,0.16,,,99344.26
2023-01-03,CNP,entry,7,27.329,191.3,0.19,,,99344.26
2023-01-03,COF,entry,2,87.3034,174.61,0.17,,,99344.26
2023-01-03,COHR,entry,5,35.8979,179.49,0.18,,,99344.26
2023-01-03,COIN,entry,5,36.5082,182.54,0.18,,,99344.26
2023-01-03,COO,entry,2,83.5054,167.01,0.17,,,99344.26
2023-01-03,COP,entry,1,104.1666,104.17,0.1,,,99344.26
2023-01-03,COR,entry,1,159.6805,159.68,0.16,,,99344.26
2023-01-03,CPAY,entry,1,185.8529,185.85,0.19,,,99344.26
2023-01-03,CPB,entry,4,49.0992,196.4,0.2,,,99344.26
2023-01-03,CPRT,entry,6,30.7204,184.32,0.18,,,99344.26
2023-01-03,CPT,entry,2,99.3468,198.69,0.2,,,99344.26
2023-01-03,CRH,entry,5,38.4475,192.24,0.19,,,99344.26
2023-01-03,CRM,entry,1,133.3005,133.3,0.13,,,99344.26
2023-01-03,CRWD,entry,1,107.5538,107.55,0.11,,,99344.26
2023-01-03,CSCO,entry,4,43.3954,173.58,0.17,,,99344.26
2023-01-03,CSGP,entry,2,78.3291,156.66,0.16,,,99344.26
2023-01-03,CSX,entry,6,29.6688,178.01,0.18,,,99344.26
2023-01-03,CTAS,entry,1,110.0214,110.02,0.11,,,99344.26
2023-01-03,CTSH,entry,3,54.2299,162.69,0.16,,,99344.26
2023-01-03,CTVA,entry,3,56.6939,170.08,0.17,,,99344.26
2023-01-03,CVNA,entry,209,0.9625,201.16,0.2,,,99344.26
2023-01-03,CVS,entry,2,80.4528,160.91,0.16,,,99344.26
2023-01-03,CVX,entry,1,154.1033,154.1,0.15,,,99344.26
2023-01-03,D,entry,3,52.2524,156.76,0.16,,,99344.26
2023-01-03,DAL,entry,6,32.19,193.14,0.19,,,99344.26
2023-01-03,DASH,entry,4,50.005,200.02,0.2,,,99344.26
2023-01-03,DD,entry,7,26.9904,188.93,0.19,,,99344.26
2023-01-03,DDOG,entry,2,75.2326,150.47,0.15,,,99344.26
2023-01-03,DECK,entry,2,67.4637,134.93,0.13,,,99344.26
2023-01-03,DELL,entry,5,37.8336,189.17,0.19,,,99344.26
2023-01-03,DGX,entry,1,145.6397,145.64,0.15,,,99344.26
2023-01-03,DHI,entry,2,87.5572,175.11,0.18,,,99344.26
2023-01-03,DIS,entry,2,86.9763,173.95,0.17,,,99344.26
2023-01-03,DLR,entry,2,90.99,181.98,0.18,,,99344.26
2023-01-03,DLTR,entry,1,141.6908,141.69,0.14,,,99344.26
2023-01-03,DOC,entry,9,20.8392,187.55,0.19,,,99344.26
2023-01-03,DOV,entry,1,130.7676,130.77,0.13,,,99344.26
2023-01-03,DOW,entry,4,41.86,167.44,0.17,,,99344.26
2023-01-03,DRI,entry,1,124.7784,124.78,0.12,,,99344.26
2023-01-03,DTE,entry,1,105.3262,105.33,0.11,,,99344.26
2023-01-03,DUK,entry,2,90.1453,180.29,0.18,,,99344.26
2023-01-03,DVA,entry,2,74.9775,149.95,0.15,,,99344.26
2023-01-03,DVN,entry,3,53.5206,160.56,0.16,,,99344.26
2023-01-03,DXCM,entry,1,114.3572,114.36,0.11,,,99344.26
2023-01-03,EA,entry,1,121.5556,121.56,0.12,,,99344.26
2023-01-03,EBAY,entry,5,39.6127,198.06,0.2,,,99344.26
2023-01-03,ECL,entry,1,142.0805,142.08,0.14,,,99344.26
2023-01-03,ED,entry,2,84.7021,169.4,0.17,,,99344.26
2023-01-03,EFX,entry,1,193.022,193.02,0.19,,,99344.26
2023-01-03,EIX,entry,3,54.6504,163.95,0.16,,,99344.26
2023-01-03,EME,entry,1,147.4871,147.49,0.15,,,99344.26
2023-01-03,EMR,entry,2,90.3709,180.74,0.18,,,99344.26
2023-01-03,EOG,entry,1,112.6838,112.68,0.11,,,99344.26
2023-01-03,EQR,entry,3,51.8832,155.65,0.16,,,99344.26
2023-01-03,EQT,entry,6,31.0286,186.17,0.19,,,99344.26
2023-01-03,ES,entry,2,72.3645,144.73,0.14,,,99344.26
2023-01-03,ESS,entry,1,186.8355,186.84,0.19,,,99344.26
2023-01-03,ETN,entry,1,150.6038,150.6,0.15,,,99344.26
2023-01-03,ETR,entry,4,49.2897,197.16,0.2,,,99344.26
2023-01-03,EVRG,entry,3,55.0727,165.22,0.17,,,99344.26
2023-01-03,EW,entry,2,76.048,152.1,0.15,,,99344.26
2023-01-03,EXC,entry,5,38.3603,191.8,0.19,,,99344.26
2023-01-03,EXE,entry,2,82.9367,165.87,0.17,,,99344.26
2023-01-03,EXPD,entry,1,100.9048,100.9,0.1,,,99344.26
2023-01-03,EXPE,entry,2,87.7738,175.55,0.18,,,99344.26
2023-01-03,EXR,entry,1,128.3017,128.3,0.13,,,99344.26
2023-01-03,F,entry,22,9.0977,200.15,0.2,,,99344.26
2023-01-03,FANG,entry,1,117.7571,117.76,0.12,,,99344.26
2023-01-03,FAST,entry,9,21.8591,196.73,0.2,,,99344.26
2023-01-03,FCX,entry,5,36.221,181.11,0.18,,,99344.26
2023-01-03,FDX,entry,1,163.4569,163.46,0.16,,,99344.26
2023-01-03,FE,entry,5,36.3142,181.57,0.18,,,99344.26
2023-01-03,FFIV,entry,1,144.2821,144.28,0.14,,,99344.26
2023-01-03,FIS,entry,3,63.1168,189.35,0.19,,,99344.26
2023-01-03,FISV,entry,1,101.7709,101.77,0.1,,,99344.26
2023-01-03,FITB,entry,6,29.1336,174.8,0.17,,,99344.26
2023-01-03,FIX,entry,1,114.2497,114.25,0.11,,,99344.26
2023-01-03,FOX,entry,7,27.1009,189.71,0.19,,,99344.26
2023-01-03,FOXA,entry,6,29.0033,174.02,0.17,,,99344.26
2023-01-03,FRT,entry,2,88.4211,176.84,0.18,,,99344.26
2023-01-03,FSLR,entry,1,151.0855,151.09,0.15,,,99344.26
2023-01-03,FTNT,entry,4,49.5548,198.22,0.2,,,99344.26
2023-01-03,FTV,entry,4,48.1435,192.57,0.19,,,99344.26
2023-01-03,GDDY,entry,2,76.038,152.08,0.15,,,99344.26
2023-01-03,GE,entry,3,51.5217,154.57,0.15,,,99344.26
2023-01-03,GEHC,entry,3,60.3848,181.15,0.18,,,99344.26
2023-01-03,GEN,entry,10,19.9086,199.09,0.2,,,99344.26
2023-01-03,GILD,entry,2,76.1652,152.33,0.15,,,99344.26
2023-01-03,GIS,entry,2,72.6181,145.24,0.15,,,99344.26
2023-01-03,GL,entry,1,116.7869,116.79,0.12,,,99344.26
2023-01-03,GLW,entry,6,29.535,177.21,0.18,,,99344.26
2023-01-03,GM,entry,6,32.9103,197.46,0.2,,,99344.26
2023-01-03,GNRC,entry,1,102.7413,102.74,0.1,,,99344.26
2023-01-03,GOOG,entry,2,89.1431,178.29,0.18,,,99344.26
2023-01-03,GOOGL,entry,2,88.9,177.8,0.18,,,99344.26
2023-01-03,GPC,entry,1,157.5495,157.55,0.16,,,99344.26
2023-01-03,GPN,entry,2,97.4839,194.97,0.19,,,99344.26
2023-01-03,GRMN,entry,2,87.2487,174.5,0.17,,,99344.26
2023-01-03,HAL,entry,5,36.2363,181.18,0.18,,,99344.26
2023-01-03,HAS,entry,3,53.3624,160.09,0.16,,,99344.26
2023-01-03,HBAN,entry,16,12.3397,197.44,0.2,,,99344.26
2023-01-03,HIG,entry,2,71.1394,142.28,0.14,,,99344.26
2023-01-03,HLT,entry,1,126.5639,126.56,0.13,,,99344.26
2023-01-03,HON,entry,1,188.222,188.22,0.19,,,99344.26
2023-01-03,HOOD,entry,24,8.2641,198.34,0.2,,,99344.26
2023-01-03,HPE,entry,13,14.7053,191.17,0.19,,,99344.26
2023-01-03,HPQ,entry,8,23.7526,190.02,0.19,,,99344.26
2023-01-03,HRL,entry,5,39.9078,199.54,0.2,,,99344.26
2023-01-03,HSIC,entry,2,79.6898,159.38,0.16,,,99344.26
2023-01-03,HST,entry,14,13.6573,191.2,0.19,,,99344.26
2023-01-03,HWM,entry,5,39.0095,195.05,0.2,,,99344.26
2023-01-03,IBKR,entry,11,17.8494,196.34,0.2,,,99344.26
2023-01-03,IBM,entry,1,124.8931,124.89,0.12,,,99344.26
2023-01-03,ICE,entry,2,99.3961,198.79,0.2,,,99344.26
2023-01-03,IFF,entry,2,96.5693,193.14,0.19,,,99344.26
2023-01-03,INCY,entry,2,80.2101,160.42,0.16,,,99344.26
2023-01-03,INTC,entry,7,26.0968,182.68,0.18,,,99344.26
2023-01-03,INVH,entry,7,26.0203,182.14,0.18,,,99344.26
2023-01-03,IP,entry,6,29.5974,177.58,0.18,,,99344.26
2023-01-03,IR,entry,3,52.5067,157.52,0.16,,,99344.26
2023-01-03,IRM,entry,4,44.8538,179.42,0.18,,,99344.26
2023-01-03,IVZ,entry,12,15.6835,188.2,0.19,,,99344.26
2023-01-03,J,entry,2,96.5956,193.19,0.19,,,99344.26
2023-01-03,JBHT,entry,1,169.9083,169.91,0.17,,,99344.26
2023-01-03,JBL,entry,2,68.2691,136.54,0.14,,,99344.26
2023-01-03,JCI,entry,3,61.324,183.97,0.18,,,99344.26
2023-01-03,JKHY,entry,1,169.4371,169.44,0.17,,,99344.26
2023-01-03,JNJ,entry,1,160.0325,160.03,0.16,,,99344.26
2023-01-03,JPM,entry,1,124.4652,124.47,0.12,,,99344.26
2023-01-03,KDP,entry,6,32.3481,194.09,0.19,,,99344.26
2023-01-03,KEY,entry,13,14.7842,192.19,0.19,,,99344.26
2023-01-03,KEYS,entry,1,172.9564,172.96,0.17,,,99344.26
2023-01-03,KHC,entry,5,34.3442,171.72,0.17,,,99344.26
2023-01-03,KIM,entry,10,18.3691,183.69,0.18,,,99344.26
2023-01-03,KKR,entry,4,46.0599,184.24,0.18,,,99344.26
2023-01-03,KMB,entry,1,120.0462,120.05,0.12,,,99344.26
2023-01-03,KMI,entry,13,14.9836,194.79,0.19,,,99344.26
2023-01-03,KO,entry,3,57.7088,173.13,0.17,,,99344.26
2023-01-03,KR,entry,4,41.1969,164.79,0.16,,,99344.26
2023-01-03,L,entry,3,57.8075,173.42,0.17,,,99344.26
2023-01-03,LDOS,entry,2,100.536,201.07,0.2,,,99344.26
2023-01-03,LEN,entry,2,84.2264,168.45,0.17,,,99344.26
2023-01-03,LH,entry,1,195.3825,195.38,0.2,,,99344.26
2023-01-03,LHX,entry,1,194.1938,194.19,0.19,,,99344.26
2023-01-03,LITE,entry,3,52.2961,156.89,0.16,,,99344.26
2023-01-03,LNT,entry,4,49.1018,196.41,0.2,,,99344.26
2023-01-03,LOW,entry,1,188.2168,188.22,0.19,,,99344.26
2023-01-03,LRCX,entry,4,41.6165,166.47,0.17,,,99344.26
2023-01-03,LUV,entry,6,31.3463,188.08,0.19,,,99344.26
2023-01-03,LVS,entry,4,46.5715,186.29,0.19,,,99344.26
2023-01-03,LYB,entry,2,67.1834,134.37,0.13,,,99344.26
2023-01-03,LYV,entry,2,70.8454,141.69,0.14,,,99344.26
2023-01-03,MAA,entry,1,136.2794,136.28,0.14,,,99344.26
2023-01-03,MAR,entry,1,144.9116,144.91,0.14,,,99344.26
2023-01-03,MAS,entry,4,44.4795,177.92,0.18,,,99344.26
2023-01-03,MCHP,entry,3,65.5836,196.75,0.2,,,99344.26
2023-01-03,MDLZ,entry,3,60.853,182.56,0.18,,,99344.26
2023-01-03,MDT,entry,2,70.1634,140.33,0.14,,,99344.26
2023-01-03,MET,entry,3,65.076,195.23,0.2,,,99344.26
2023-01-03,META,entry,1,121.9246,121.92,0.12,,,99344.26
2023-01-03,MGM,entry,5,33.947,169.73,0.17,,,99344.26
2023-01-03,MKC,entry,2,76.9927,153.99,0.15,,,99344.26
2023-01-03,MMM,entry,2,90.0606,180.12,0.18,,,99344.26
2023-01-03,MNST,entry,3,50.9104,152.73,0.15,,,99344.26
2023-01-03,MO,entry,5,35.4354,177.18,0.18,,,99344.26
2023-01-03,MOS,entry,5,39.4085,197.04,0.2,,,99344.26
2023-01-03,MPC,entry,1,107.4394,107.44,0.11,,,99344.26
2023-01-03,MRK,entry,2,100.0721,200.14,0.2,,,99344.26
2023-01-03,MRNA,entry,1,180.9404,180.94,0.18,,,99344.26
2023-01-03,MRSH,entry,1,157.509,157.51,0.16,,,99344.26
2023-01-03,MS,entry,2,76.5842,153.17,0.15,,,99344.26
2023-01-03,MTB,entry,1,130.1227,130.12,0.13,,,99344.26
2023-01-03,MU,entry,4,49.8392,199.36,0.2,,,99344.26
2023-01-03,NCLH,entry,16,12.5062,200.1,0.2,,,99344.26
2023-01-03,NDAQ,entry,3,58.8006,176.4,0.18,,,99344.26
2023-01-03,NEE,entry,2,76.8343,153.67,0.15,,,99344.26
2023-01-03,NEM,entry,4,44.4415,177.77,0.18,,,99344.26
2023-01-03,NFLX,entry,6,29.8209,178.93,0.18,,,99344.26
2023-01-03,NI,entry,8,24.5569,196.46,0.2,,,99344.26
2023-01-03,NKE,entry,1,111.737,111.74,0.11,,,99344.26
2023-01-03,NOW,entry,2,79.0555,158.11,0.16,,,99344.26
2023-01-03,NRG,entry,6,29.3165,175.9,0.18,,,99344.26
2023-01-03,NTAP,entry,3,55.8903,167.67,0.17,,,99344.26
2023-01-03,NTRS,entry,2,80.8218,161.64,0.16,,,99344.26
2023-01-03,NUE,entry,1,125.8079,125.81,0.13,,,99344.26
2023-01-03,NVDA,entry,13,14.8428,192.96,0.19,,,99344.26
2023-01-03,NWS,entry,11,18.0605,198.67,0.2,,,99344.26
2023-01-03,NWSA,entry,11,17.8347,196.18,0.2,,,99344.26
2023-01-03,NXPI,entry,1,150.338,150.34,0.15,,,99344.26
2023-01-03,O,entry,3,53.2244,159.67,0.16,,,99344.26
2023-01-03,ODFL,entry,1,140.5067,140.51,0.14,,,99344.26
2023-01-03,OKE,entry,3,54.6928,164.08,0.16,,,99344.26
2023-01-03,OMC,entry,2,74.1564,148.31,0.15,,,99344.26
2023-01-03,ON,entry,3,63.982,191.95,0.19,,,99344.26
2023-01-03,ORCL,entry,2,79.0182,158.04,0.16,,,99344.26
2023-01-03,ORLY,entry,3,56.1901,168.57,0.17,,,99344.26
2023-01-03,OTIS,entry,2,74.393,148.79,0.15,,,99344.26
2023-01-03,OXY,entry,3,59.0293,177.09,0.18,,,99344.26
2023-01-03,PANW,entry,2,70.6953,141.39,0.14,,,99344.26
2023-01-03,PAYX,entry,1,104.1259,104.13,0.1,,,99344.26
2023-01-03,PCAR,entry,3,58.6528,175.96,0.18,,,99344.26
2023-01-03,PCG,entry,12,15.7694,189.23,0.19,,,99344.26
2023-01-03,PEG,entry,3,55.1453,165.44,0.17,,,99344.26
2023-01-03,PEP,entry,1,162.1995,162.2,0.16,,,99344.26
2023-01-03,PFE,entry,4,41.5117,166.05,0.17,,,99344.26
2023-01-03,PFG,entry,2,74.9414,149.88,0.15,,,99344.26
2023-01-03,PG,entry,1,137.9836,137.98,0.14,,,99344.26
2023-01-03,PGR,entry,1,118.1047,118.1,0.12,,,99344.26
2023-01-03,PHM,entry,4,45.2352,180.94,0.18,,,99344.26
2023-01-03,PKG,entry,1,117.2505,117.25,0.12,,,99344.26
2023-01-03,PLD,entry,1,102.8898,102.89,0.1,,,99344.26
2023-01-03,PLTR,entry,30,6.5833,197.5,0.2,,,99344.26
2023-01-03,PM,entry,2,87.6895,175.38,0.18,,,99344.26
2023-01-03,PNC,entry,1,139.3645,139.36,0.14,,,99344.26
2023-01-03,PNR,entry,4,43.783,175.13,0.18,,,99344.26
2023-01-03,PNW,entry,3,65.7334,197.2,0.2,,,99344.26
2023-01-03,PPG,entry,1,117.3611,117.36,0.12,,,99344.26
2023-01-03,PPL,entry,7,26.2478,183.73,0.18,,,99344.26
2023-01-03,PRU,entry,2,85.0626,170.13,0.17,,,99344.26
2023-01-03,PSKY,entry,12,16.3755,196.51,0.2,,,99344.26
2023-01-03,PSX,entry,2,91.3906,182.78,0.18,,,99344.26
2023-01-03,PTC,entry,1,121.3106,121.31,0.12,,,99344.26
2023-01-03,PWR,entry,1,142.3031,142.3,0.14,,,99344.26
2023-01-03,PYPL,entry,2,73.3348,146.67,0.15,,,99344.26
2023-01-03,QCOM,entry,1,103.4104,103.41,0.1,,,99344.26
2023-01-03,RCL,entry,4,49.4287,197.71,0.2,,,99344.26
2023-01-03,REG,entry,3,55.2777,165.83,0.17,,,99344.26
2023-01-03,RF,entry,10,18.8308,188.31,0.19,,,99344.26
2023-01-03,RJF,entry,1,102.3461,102.35,0.1,,,99344.26
2023-01-03,RL,entry,1,101.6708,101.67,0.1,,,99344.26
2023-01-03,ROL,entry,5,34.9909,174.95,0.17,,,99344.26
2023-01-03,ROST,entry,1,112.7006,112.7,0.11,,,99344.26
2023-01-03,RSG,entry,1,124.8373,124.84,0.12,,,99344.26
2023-01-03,RTX,entry,2,93.7334,187.47,0.19,,,99344.26
2023-01-03,RVTY,entry,1,140.6988,140.7,0.14,,,99344.26
2023-01-03,SATS,entry,11,16.9084,185.99,0.19,,,99344.26
2023-01-03,SBUX,entry,2,92.4129,184.83,0.18,,,99344.26
2023-01-03,SCHW,entry,2,79.4857,158.97,0.16,,,99344.26
2023-01-03,SJM,entry,1,139.2127,139.21,0.14,,,99344.26
2023-01-03,SLB,entry,4,48.7689,195.08,0.2,,,99344.26
2023-01-03,SMCI,entry,24,8.3122,199.49,0.2,,,99344.26
2023-01-03,SO,entry,3,63.0527,189.16,0.19,,,99344.26
2023-01-03,SPG,entry,2,99.3721,198.74,0.2,,,99344.26
2023-01-03,SRE,entry,2,69.6168,139.23,0.14,,,99344.26
2023-01-03,STE,entry,1,181.2775,181.28,0.18,,,99344.26
2023-01-03,STLD,entry,2,93.3175,186.63,0.19,,,99344.26
2023-01-03,STT,entry,2,70.6951,141.39,0.14,,,99344.26
2023-01-03,STX,entry,4,48.2602,193.04,0.19,,,99344.26
2023-01-03,SW,entry,6,33.4864,200.92,0.2,,,99344.26
2023-01-03,SWK,entry,2,67.0803,134.16,0.13,,,99344.26
2023-01-03,SWKS,entry,2,82.8994,165.8,0.17,,,99344.26
2023-01-03,SYF,entry,6,30.7735,184.64,0.18,,,99344.26
2023-01-03,SYY,entry,2,69.4802,138.96,0.14,,,99344.26
2023-01-03,T,entry,13,15.2995,198.89,0.2,,,99344.26
2023-01-03,TAP,entry,4,45.5177,182.07,0.18,,,99344.26
2023-01-03,TECH,entry,2,82.4432,164.89,0.16,,,99344.26
2023-01-03,TEL,entry,1,109.9325,109.93,0.11,,,99344.26
2023-01-03,TER,entry,2,87.694,175.39,0.18,,,99344.26
2023-01-03,TFC,entry,5,36.1511,180.76,0.18,,,99344.26
2023-01-03,TGT,entry,1,132.5861,132.59,0.13,,,99344.26
2023-01-03,TJX,entry,2,76.0594,152.12,0.15,,,99344.26
2023-01-03,TKO,entry,3,64.9684,194.91,0.19,,,99344.26
2023-01-03,TMUS,entry,1,133.7129,133.71,0.13,,,99344.26
2023-01-03,TPR,entry,5,36.2323,181.16,0.18,,,99344.26
2023-01-03,TRGP,entry,2,67.8093,135.62,0.14,,,99344.26
2023-01-03,TRMB,entry,3,51.1356,153.41,0.15,,,99344.26
2023-01-03,TROW,entry,2,94.8146,189.63,0.19,,,99344.26
2023-01-03,TRV,entry,1,175.835,175.84,0.18,,,99344.26
2023-01-03,TSCO,entry,4,42.601,170.4,0.17,,,99344.26
2023-01-03,TSLA,entry,1,118.5292,118.53,0.12,,,99344.26
2023-01-03,TSN,entry,3,56.2705,168.81,0.17,,,99344.26
2023-01-03,TT,entry,1,165.0308,165.03,0.17,,,99344.26
2023-01-03,TTD,entry,4,46.013,184.05,0.18,,,99344.26
2023-01-03,TTWO,entry,1,105.3126,105.31,0.11,,,99344.26
2023-01-03,TXN,entry,1,151.0023,151.0,0.15,,,99344.26
2023-01-03,TXT,entry,2,70.7153,141.43,0.14,,,99344.26
2023-01-03,UAL,entry,5,38.2391,191.2,0.19,,,99344.26
2023-01-03,UBER,entry,7,25.3827,177.68,0.18,,,99344.26
2023-01-03,UDR,entry,6,33.4757,200.85,0.2,,,99344.26
2023-01-03,UHS,entry,1,140.4591,140.46,0.14,,,99344.26
2023-01-03,UNP,entry,1,192.2936,192.29,0.19,,,99344.26
2023-01-03,UPS,entry,1,145.1785,145.18,0.15,,,99344.26
2023-01-03,USB,entry,5,37.9461,189.73,0.19,,,99344.26
2023-01-03,VEEV,entry,1,163.7118,163.71,0.16,,,99344.26
2023-01-03,VICI,entry,7,27.1837,190.29,0.19,,,99344.26
2023-01-03,VLO,entry,1,113.4954,113.5,0.11,,,99344.26
2023-01-03,VMC,entry,1,172.772,172.77,0.17,,,99344.26
2023-01-03,VRSK,entry,1,173.7174,173.72,0.17,,,99344.26
2023-01-03,VRT,entry,14,13.8197,193.48,0.19,,,99344.26
2023-01-03,VST,entry,9,22.2333,200.1,0.2,,,99344.26
2023-01-03,VTR,entry,4,41.4289,165.72,0.17,,,99344.26
2023-01-03,VTRS,entry,20,9.6039,192.08,0.19,,,99344.26
2023-01-03,VZ,entry,6,31.4851,188.91,0.19,,,99344.26
2023-01-03,WAB,entry,2,98.6227,197.25,0.2,,,99344.26
2023-01-03,WBD,entry,20,9.6548,193.1,0.19,,,99344.26
2023-01-03,WDAY,entry,1,170.7853,170.79,0.17,,,99344.26
2023-01-03,WDC,entry,8,24.0428,192.34,0.19,,,99344.26
2023-01-03,WEC,entry,2,82.7123,165.42,0.17,,,99344.26
2023-01-03,WELL,entry,3,61.5528,184.66,0.18,,,99344.26
2023-01-03,WFC,entry,5,38.0855,190.43,0.19,,,99344.26
2023-01-03,WM,entry,1,149.7143,149.71,0.15,,,99344.26
2023-01-03,WMB,entry,7,28.4473,199.13,0.2,,,99344.26
