date,strategy,spy
2021-07-06,342457.06602392276,236950.2994181579
2021-07-07,340384.9134818085,237787.53599042352
2021-07-08,338904.103911496,235850.3804728454
2021-07-09,343775.7035056122,238367.5972697204
2021-07-12,350217.3385611542,239221.30161542352
2021-07-13,346641.8153677948,238405.93296307977
2021-07-14,344612.97366247256,238761.6119181579
2021-07-15,344624.3537589081,237946.24326581415
2021-07-16,340980.6437827118,236080.2164103454
2021-07-19,335661.9923239716,232594.37729901727
2021-07-20,341297.1425162323,235926.92710370477
2021-07-21,342959.36164770206,237836.7789103454
2021-07-22,340717.9533835419,238334.75083417352
2021-07-23,341190.8056479462,240786.34604901727
2021-07-26,344814.1227103241,241377.4214884704
2021-07-27,342836.8822165497,240277.44907636102
2021-07-28,342008.2575369843,240178.9810587829
2021-07-29,348857.91914281924,241174.8892619079
2021-07-30,349443.7920065888,240003.84165448602
2021-08-02,351570.8314810761,239500.36265057977
2021-08-03,352732.5740653046,241448.53232831415
2021-08-04,351349.1041556366,240261.0347697204
2021-08-05,354299.18432531436,241782.36118573602
2021-08-06,354667.49139318545,242181.7759806579
2021-08-09,357226.0750418671,241984.8043009704
2021-08-10,357344.55961523135,242285.82236737665
2021-08-11,357516.88938818057,242887.7515665954
2021-08-12,360042.68311987,243615.55942792352
2021-08-13,358259.32244787295,244058.83481854852
2021-08-16,353053.6379538544,244633.44248456415
2021-08-17,348214.27862463077,243030.00889081415
2021-08-18,350188.8475333222,240370.48130292352
2021-08-19,346701.02377233584,240742.61020917352
2021-08-20,348385.7933341034,242657.86216229852
2021-08-23,355000.1485739716,244792.11411542352
2021-08-24,355543.5329276093,245180.67515057977
2021-08-25,357410.77070531924,245695.06138104852
2021-08-26,354889.34817969956,244244.86362714227
2021-08-27,359365.596485974,246428.34067792352
2021-08-30,360985.644482495,247511.89878339227
2021-08-31,360519.98350989976,247145.17002362665
2021-09-01,360394.77564323106,247276.53794354852
2021-09-02,358882.42758262315,248037.19224042352
2021-09-03,359267.1531075255,247976.98862714227
2021-09-07,362412.5960739867,247090.50913495477
2021-09-08,362363.1928643004,246789.52671307977
2021-09-09,362188.7998589293,245733.34360761102
2021-09-10,357404.5850418822,243796.1880900329
2021-09-13,359711.4438179747,244419.98520917352
2021-09-14,357823.65457618394,243101.17319745477
2021-09-15,361057.5671242491,245131.39658612665
2021-09-16,361128.53795325913,244742.85337323602
2021-09-17,360006.46443641343,242359.16099042352
2021-09-20,349649.1156739012,238318.67515057977
2021-09-21,351552.8265160338,238093.57993573602
2021-09-22,357625.67784583726,240415.82114667352
2021-09-23,363853.4116104857,243336.35581464227
2021-09-24,368944.60685050645,243737.12510175165
2021-09-27,373364.6889237181,243039.91807050165
2021-09-28,367227.62830436387,238142.94761151727
2021-09-29,367862.6997956053,238543.77036542352
2021-09-30,364363.6132973448,235628.6714884704
2021-10-01,368658.06849754014,238428.4781290954
2021-10-04,366259.086430432,235354.1373087829
2021-10-05,369277.4332474486,237802.6314494079
2021-10-06,371117.1236580626,238790.78696698602
2021-10-07,375749.69954765,240854.92612714227
