date,strategy,spy
2022-12-08,255601.3762753643,220858.70939769503
2022-12-09,253538.5208476223,219209.11613597628
2022-12-12,256780.16218406335,222368.96818675753
2022-12-13,258710.0071242489,224051.97819652315
2022-12-14,257044.35810405388,222619.79875316378
2022-12-15,251381.20491153374,217175.02531566378
2022-12-16,248743.5611317791,214611.45280589815
2022-12-19,246654.6719144024,212791.94206371065
2022-12-20,246817.41912013665,213083.10441722628
2022-12-21,250490.02553493157,216268.63835277315
2022-12-22,247185.95683938637,213183.87150707003
2022-12-23,248363.2216227688,214409.93644847628
2022-12-27,247872.02717429772,213564.55510082003
2022-12-28,244834.8628266491,210910.8732160544
2022-12-29,248855.86050683632,214706.6593488669
2022-12-30,247787.2939079441,214141.1945051169
2023-01-03,246778.9288080372,213239.85124339815
2023-01-04,249406.52497893944,214885.82658519503
2023-01-05,246257.05467349663,212433.6788801169
2023-01-06,252084.17555934563,217304.37931957003
2023-01-09,252567.46338493004,217181.19181957003
2023-01-10,254326.42360812798,218703.96183910128
2023-01-11,257316.3362439312,221469.6388410544
2023-01-12,258040.9615300335,222275.81120433565
2023-01-13,259063.965373341,223138.0167707419
2023-01-17,258761.7291339077,222729.3165754294
2023-01-18,255387.67464858666,219213.42912425753
2023-01-19,252584.59429580346,217617.8907941794
2023-01-20,256929.7288220562,221671.1730207419
2023-01-23,259941.48905021325,224330.4689191794
2023-01-24,259657.05296928063,224089.77922191378
2023-01-25,259873.8617909588,224173.73991527315
2023-01-26,262500.25705844536,226637.04435863253
2023-01-27,262576.71316558495,227157.7218488669
2023-01-30,259793.3043997921,224308.06633128878
2023-01-31,263847.65150005,227605.59538402315
2023-02-01,267278.3070290722,230024.1837629294
2023-02-02,269979.1633303799,233372.0607160544
2023-02-03,267381.45974284783,230891.9142316794
2023-02-06,265388.557583157,229481.08586253878
2023-02-07,268063.0958121456,232481.89201488253
2023-02-08,265794.6256373562,229940.16960277315
2023-02-09,263947.7054885067,227947.1056379294
2023-02-10,264422.7128852047,228478.95768871065
2023-02-13,267137.49060660973,231160.62053050753
2023-02-14,267270.9503005184,231054.27507152315
2023-02-15,268958.0385811962,231804.4855207419
2023-02-16,266048.0822604336,228613.31974925753
2023-02-17,265253.5209582485,228042.29435863253
2023-02-21,259885.50103980675,223468.33464183565
2023-02-22,259484.67040759698,223160.41935863253
2023-02-23,260984.28196937218,224347.31096019503
2023-02-24,258659.30494338647,221951.1251691794
2023-02-27,259387.97977477685,222706.9318098044
2023-02-28,259109.37331039086,221883.91740550753
2023-03-01,258654.566312138,221032.97551097628
2023-03-02,260668.08163386956,222751.7013410544
2023-03-03,264277.49059898034,226323.53288402315
2023-03-06,263270.33791000023,226480.31535472628
2023-03-07,259724.97489482537,223009.23307933565
2023-03-08,260615.41720420495,223373.14592113253
2023-03-09,255935.8383343853,219252.67375316378
2023-03-10,250949.75763923302,216089.47111644503
2023-03-13,249798.30953342095,215781.5558332419
2023-03-14,253682.07039386407,219347.84465160128
2023-03-15,250319.549357716,217976.17180003878
2023-03-16,254307.976260487,221799.95671214815
2023-03-17,250568.18777591363,219206.97746410128
2023-03-20,253654.74167949334,221314.42472972628
2023-03-21,256722.22247726098,224219.88176097628
2023-03-22,251973.74411899224,220398.36027660128
2023-03-23,252145.98619968072,220994.08732738253
2023-03-24,253333.57501823083,222443.99992503878
2023-03-27,254534.4624617733,222859.88249339815
2023-03-28,254619.56541854516,222359.71843089815
2023-03-29,258073.48667079583,225591.12687816378
2023-03-30,259376.7147458233,226911.82805003878
2023-03-31,263101.5707686581,230109.49894847628
2023-04-03,263062.55411941186,230986.19401683565
2023-04-04,260445.76229125634,229704.8800519919
2023-04-05,259204.99418479577,229103.53898753878
2023-04-06,259180.53978377953,229997.0939191794
2023-04-10,260854.2091277279,230233.1320051169
2023-04-11,262048.21922618523,230294.92180003878
2023-04-12,261062.8819974102,229356.43693675753
2023-04-13,263256.1092694439,232402.3868879294
2023-04-14,262340.3701747097,231834.7833723044
2023-04-17,263620.28305560723,232666.54850902315
2023-04-18,264123.7422154583,232818.2872785544
2023-04-19,263638.12371474877,232778.91789378878
2023-04-20,262760.67542487755,231508.8497785544
2023-04-21,262797.9970315136,231688.69426097628
2023-04-24,263359.55896503106,231930.34636058565
2023-04-25,258701.22412807122,228249.31779613253
2023-04-26,256556.3824914135,227282.6915754294
2023-04-27,260236.13169032708,231806.71330394503
2023-04-28,262618.92871791497,233784.8956769919
2023-05-01,262854.73326141015,233548.8575910544
2023-05-02,259908.7852137722,230924.38639964815
2023-05-03,259218.21928435937,229339.57707347628
2023-05-04,257286.95039302483,227715.43400707003
2023-05-05,261193.67342311516,231930.34636058565
2023-05-08,260931.4494507946,231992.13615550753
2023-05-09,260108.37957984582,230974.94816722628
2023-05-10,260754.48192721978,232053.96159496065
2023-05-11,260006.24524718896,231649.32487621065
2023-05-12,260186.20694286004,231345.84733714815
2023-05-15,261286.0359194912,232143.87492503878
2023-05-16,258566.7404187359,230592.83879222628
2023-05-17,261116.67653972283,233391.48698558565
2023-05-18,263796.5512622036,235639.46281566378
2023-05-19,262914.47571212426,235296.6515363669
2023-05-22,263421.4804413952,235392.1788801169
2023-05-23,259773.7415068783,232750.81218089815
2023-05-24,257465.56956702843,231064.8614973044
2023-05-25,259395.24673682824,233065.55339183565
2023-05-26,262132.45788985863,236083.43327464815
2023-05-30,262083.22454196587,236173.31096019503
2023-05-31,260142.0405238308,234863.90910472628
2023-06-01,262361.9958317913,237095.02507152315
2023-06-02,266843.62563449517,240523.12004222628
2023-06-05,265929.7308524288,240062.28971996065
2023-06-06,267143.898841206,240584.96330394503
2023-06-07,267550.41972858086,239753.18034496065
2023-06-08,268411.14958125725,241203.11076488253
2023-06-09,268259.6004508175,241635.83537425753
2023-06-12,270641.05372649804,243827.56413402315
2023-06-13,273098.862774197,245434.86515941378
2023-06-14,273240.9395936169,245727.13249339815
2023-06-15,276337.5594494976,248773.08244457003
2023-06-16,275745.4246209301,247925.8654035544
2023-06-20,274361.5512021221,246639.75724925753
2023-06-21,273847.4444678463,245376.2120832419
2023-06-22,273495.93471557274,246261.80046214815
2023-06-23,271330.44803077355,244400.3361066794
2023-06-26,271973.57456046715,243401.9327863669
2023-06-27,275743.82639915124,246070.05070628878
2023-06-28,275454.33330852166,246194.16496410128
2023-06-29,277379.00589973107,247164.33781566378
2023-06-30,280085.8520329632,250080.5773176169
2023-07-03,280472.8961012997,250368.26432933565
2023-07-05,279231.66431934014,249996.01066722628
2023-07-06,276795.28307754174,248038.6447004294
2023-07-07,276975.1266463436,247412.5128644919
2023-07-10,279681.2573798336,248038.6447004294
2023-07-11,281845.2906239666,249618.0538801169
2023-07-12,283339.16546565667,251626.15983714815
2023-07-13,285241.5053971447,253622.98430003878
2023-07-14,284584.17249232903,253465.06120433565
2023-07-17,286144.1955702938,254344.96428050753
2023-07-18,287606.30063659325,256234.64128246065
2023-07-19,287784.37621051446,256804.38346996065
2023-07-20,285983.23414069787,255100.84221019503
2023-07-21,286438.1326621212,255100.84221019503
2023-07-24,286826.4643042721,256240.29094066378
2023-07-25,288196.12082606927,256939.74357738253
2023-07-26,287976.2493746914,256979.23771800753
2023-07-27,285857.4302275814,255275.73210277315
2023-07-28,287830.5825083889,257774.55632152315
2023-07-31,288498.24869281426,258265.36369457003
2023-08-01,287995.3451817669,257526.41691722628
2023-08-02,285245.5317376293,253944.53361644503
2023-08-03,284817.8144782223,253216.85051097628
2023-08-04,283452.3960259594,252071.76994457003
2023-08-07,286187.4693062939,254271.71476878878
2023-08-08,284506.728544537,253166.1105207419
2023-08-09,283563.9611027874,251473.8507551169
2023-08-10,283704.07987338677,251564.1027082419
2023-08-11,283341.79553157464,251417.4611066794
2023-08-14,284695.31332141533,252805.06706371065
2023-08-15,281616.4109299816,249860.61491527315
2023-08-16,279428.63262683526,248027.39885082003
2023-08-17,276260.6208804287,246137.7218488669
2023-08-18,276768.2361968197,246256.15080394503
2023-08-21,277778.23172790185,247858.12297191378
2023-08-22,277273.845732037,247186.91862621065
2023-08-23,280083.7542641796,249939.60319652315
2023-08-24,276815.9636977352,246476.1310285544
2023-08-25,278509.89541942254,248213.49894847628
2023-08-28,280476.14825278893,249787.2941144919
2023-08-29,284376.8076832928,253397.33659496065
2023-08-30,285276.02447349206,254440.9015363669
2023-08-31,284803.05781013146,254068.61222972628
2023-09-01,285828.3106263317,254542.39933910128
2023-09-05,282879.7008174099,253442.44474925753
2023-09-06,282396.22997886315,251738.9747785544
2023-09-07,281605.0069487728,250966.2013410544
2023-09-08,281213.5488961376,251344.12248363253
2023-09-11,282238.6392319836,252996.85246410128
2023-09-12,280807.0279477276,251609.2286848044
2023-09-13,280341.4564984478,251902.54753246065
2023-09-14,282702.59994823113,254074.24406566378
2023-09-15,279314.9503358044,251013.5372785544
2023-09-18,279570.429177586,251160.71354808565
2023-09-19,279137.34978801385,250639.92912425753
2023-09-20,277848.0157759823,248336.02702464815
2023-09-21,272576.2480567135,244232.0939191794
2023-09-22,272266.84991103783,243683.00773753878
2023-09-25,273192.58260757104,244707.5919660544
2023-09-26,269415.5197861828,241113.09050121065
2023-09-27,269948.5723298229,241209.27726878878
2023-09-28,272315.62641555443,242607.50529613253
2023-09-29,271238.7612603344,242018.76457347628
2023-10-02,269380.88258582726,241922.5421613669
2023-10-03,265836.2341359295,238684.6642316794
2023-10-04,268197.6352866329,240422.45988597628
2023-10-05,267497.4934733547,240331.90495433565
2023-10-06,270363.90365058556,243184.87541332003
2023-10-09,272211.95565444604,244741.56120433565
2023-10-10,274223.0193293728,246015.19377269503
2023-10-11,275322.96422797814,247022.81120433565
2023-10-12,272329.124697987,245517.06144847628
2023-10-13,271054.9991667904,244294.34709300753
2023-10-16,274235.96774322167,246864.28215160128
2023-10-17,274993.66739780083,246852.9650129294
2023-10-18,270545.3071969189,243564.13322582003
2023-10-19,267207.7059014477,241424.39201488253
2023-10-20,263998.81615096703,238458.23234691378
2023-10-23,263097.116926495,238044.9874738669
2023-10-24,264748.387661282,239839.44011058565
2023-10-25,261075.37134200707,236397.76457347628
2023-10-26,260221.55950385705,233567.44621410128
2023-10-27,258830.81728965417,232508.92839183565
2023-10-30,260336.8471310772,235288.25724925753
2023-10-31,262556.876987759,236765.7052473044
2023-11-01,264890.9824832119,239290.3361066794
2023-11-02,269949.1788352169,243875.48820628878
2023-11-03,273638.7558434643,246100.09904613253
2023-11-06,272813.1500399746,246666.15202464815
2023-11-07,273094.3374875225,247368.08195628878
2023-11-08,273380.97782546654,247549.20964183565
2023-11-09,271264.22575027123,245618.91569652315
2023-11-10,274969.9436143078,249451.20182933565
2023-11-13,275032.89685660973,249213.45280589815
2023-11-14,282000.3229697384,254047.65324535128
2023-11-15,282043.091286961,254585.4044660544
2023-11-16,281556.28036243096,254896.7238019919
2023-11-17,282750.47302848473,255213.72844066378
2023-11-20,284420.696386639,257177.99162425753
2023-11-21,284235.6581690945,256617.55265941378
2023-11-22,285255.7769406475,257608.16764964815
2023-11-24,286092.5324376263,257766.6788801169
2023-11-27,285783.32623130456,257302.48014964815
2023-11-28,284882.6784976162,257557.2316144919
2023-11-29,285837.8672793545,257376.0861066794
2023-11-30,287530.00168925896,258389.29972972628
2023-12-01,290982.23098117486,259917.73722972628
2023-12-04,289863.7747719921,258553.4962629294
2023-12-05,288243.1172536053,258502.56022777315
2023-12-06,287797.8275101818,257461.02702464815
2023-12-07,289399.82970649377,259425.25456371065
2023-12-08,290464.65025645867,260540.3937238669
2023-12-11,293378.4968913235,261553.6251691794
2023-12-12,294780.7342761196,262748.03776683565
2023-12-13,299549.18650085106,266370.8588117575
2023-12-14,302266.39891273156,267225.63249339815
2023-12-15,301161.55521518365,266785.6542219138
2023-12-18,301841.01573974267,268286.1464094138
2023-12-19,303926.27003604546,269917.36491527315
2023-12-20,299198.60519725457,266177.5585187888
2023-12-21,302598.2248147167,268701.0665754294
2023-12-22,303365.9239676632,269240.9921125388
2023-12-26,305039.50936156884,270377.7318586325
2023-12-27,305576.16539603844,270866.4896711325
2023-12-28,305627.8098843731,270968.80729808565
2023-12-29,304674.3751395382,270184.48503246065
2024-01-02,302630.49768001214,268672.6222394919
2024-01-03,298545.96616584435,266478.7726301169
2024-01-04,298160.1172784008,265620.5236066794
2024-01-05,298347.54557162896,265984.3116926169
2024-01-08,302496.5722001232,269780.9354719138
2024-01-09,301671.7314246334,269371.7362531638
2024-01-10,302905.35502750054,270894.93400707
2024-01-11,302982.36462241784,270775.5782941794
2024-01-12,302859.61947471276,270963.1219953513
2024-01-16,301806.0379946865,269968.4969953513
2024-01-17,299932.24757129326,268468.0404523825
2024-01-18,302344.7720797695,270855.1190656638
2024-01-19,305500.54204017296,274231.1730207419
2024-01-22,307541.682380978,274810.9134992575
2024-01-23,307241.6543877758,275612.3094953513
2024-01-24,306283.022722546,275913.55925121065
2024-01-25,308140.35249454156,277414.0157941794
2024-01-26,307603.7139809765,277061.6161359763
2024-01-29,310095.14276343957,279255.51921214815
2024-01-30,310847.39113456383,279039.51335277315
2024-01-31,306746.8508141674,274486.9581769919
2024-02-01,310568.16694385186,278078.9823469138
2024-02-02,312061.5753081478,281006.0577863669
2024-02-05,310772.823623959,279982.9706281638
2024-02-06,311823.5558446087,280795.7372297263
2024-02-07,314671.98404819146,283137.3868879294
2024-02-08,316301.9034855999,283262.44572582
2024-02-09,318051.8226769604,284899.2782453513
2024-02-12,318191.88166171685,284774.2728742575
2024-02-13,313386.7544501461,280852.59025707
2024-02-14,317335.9571641125,283404.4891828513
2024-02-15,319545.49249965325,285359.64518871065
2024-02-16,318124.4893792309,283938.7650617575
2024-02-20,316193.27639037743,282375.7880109763
2024-02-21,316183.46598464623,282631.537522695
2024-02-22,321899.5948994793,288479.96745433565
2024-02-23,322795.58515102044,288678.8817609763
2024-02-26,322753.74448997155,287621.7362531638
2024-02-27,323452.0271752514,288155.9764875388
2024-02-28,323868.07675487176,287775.20378246065
2024-02-29,325838.2456753887,288809.60807933565
2024-03-01,328871.10018092766,291520.65983714815
2024-03-04,329701.9076293148,291208.05729808565
2024-03-05,326566.6584752239,288298.0555891013
2024-03-06,328729.5211899914,289758.75065746065
2024-03-07,331993.8968661465,292634.6583723044
2024-03-08,329653.38582831994,290878.4344953513
2024-03-11,328700.1994918026,290628.3524641013
2024-03-12,331654.2318566479,293754.36003246065
2024-03-13,331030.83330947533,293293.9396223044
2024-03-14,328797.5581133999,292714.2169660544
2024-03-15,327613.3116105236,290704.5248273825
2024-03-18,328822.0360825695,292432.0013898825
2024-03-19,330885.4723389782,294056.892991445
2024-03-20,333834.59119159356,296776.3568586325
2024-03-21,336760.0250781216,297757.0092023825
2024-03-22,335185.1328662075,297192.5958723044
2024-03-25,334088.04336959496,296371.5775617575
2024-03-26,333689.393693272,295824.23796214815
2024-03-27,337005.082393948,298309.9628156638
2024-03-28,337782.1740754284,298253.0028547263
2024-04-01,336237.8119404949,297734.07194652315
2024-04-02,333095.09307414666,295841.41862621065
2024-04-03,334123.8397458233,296166.28288402315
2024-04-04,330342.9786408581,292551.7491926169
2024-04-05,333732.84780532494,295607.59050121065
2024-04-08,334218.2307427563,295772.9276594138
2024-04-09,334205.3137982525,296115.0438703513
2024-04-10,329633.52287704125,293150.381272695
2024-04-11,330550.2161353268,295362.48088207
2024-04-12,325917.7769072689,291286.0653547263
2024-04-15,322278.9155619778,287637.2772687888
2024-04-16,321500.634797398,287112.767991445
2024-04-17,319443.0734418072,285413.7892316794
2024-04-18,318312.6199515499,284826.54557933565
2024-04-19,316677.5698722042,282340.83854808565
2024-04-22,319233.3924992718,284940.59025707
2024-04-23,322938.09788734093,288321.40275707
2024-04-24,323315.2980549969,288184.5812238669
2024-04-25,323222.01463729516,287089.9376691794
2024-04-26,324601.837046925,289809.43718089815
2024-04-29,326474.93147308007,290835.6967023825
2024-04-30,321817.42088824883,286229.0509504294
2024-05-01,320267.6557582058,285299.7801984763
2024-05-02,322727.54835731164,287967.9337629294
2024-05-03,325684.83397418633,291536.9493879294
2024-05-06,329542.69527560845,294547.1835187888
2024-05-07,329043.55280143395,294872.17253246065
2024-05-08,328707.4165003933,294900.6525129294
2024-05-09,331260.7217038311,296599.5956281638
2024-05-10,332013.785600964,296981.6515363669
2024-05-13,330851.31893951073,297021.5021223044
2024-05-14,332554.62054092064,298384.1034406638
2024-05-15,336630.1708624996,302078.5521711325
2024-05-16,335065.2249873318,301457.12541332
2024-05-17,335388.195511166,301890.420335195
2024-05-20,336404.20676356927,302238.2040266013
2024-05-21,336451.92788249627,302979.3607648825
2024-05-22,335428.46266490594,302107.0321516013
2024-05-23,332715.00773173943,299900.6356672263
2024-05-24,335483.4134810604,301884.6815656638
2024-05-28,333729.38117915764,302095.6259016013
2024-05-29,330324.30866462365,299980.5150617575
2024-05-30,330183.2064583935,297990.7482160544
2024-05-31,332559.49889022484,300704.5267805075
2024-06-03,331086.5984795727,300949.6542219138
2024-06-04,330142.0753300823,301286.03166332
2024-06-05,334289.5706904568,304866.45353832
2024-06-06,332661.88709098473,304860.6791242575
2024-06-07,331709.7072976269,304490.1542219138
2024-06-10,334266.36519080773,305430.8490461325
2024-06-11,333740.0292695202,306166.3026594138
2024-06-12,337488.0767653622,308680.560960195
2024-06-13,337578.0874064602,309302.0233625388
2024-06-14,336099.1244967617,309490.1908430075
2024-06-17,339176.7015412487,311953.0497297263
2024-06-18,340678.9747193493,312745.5702375388
2024-06-20,339138.11778480187,311896.0541242575
